Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;9.41335;;28.3554;;;;84.2943;;0.0114441;14.6525;
20120618;03;00;;;8.18715;;28.5197;;;;83.5064;;0;-9.99e+08;
20120618;06;00;;;5.65794;;28.6305;;;;81.8792;;0;12.6775;
20120618;09;00;;;4.77727;;28.6044;;;;81.1758;;0;-9.99e+08;
20120618;12;00;;;4.52598;;28.4714;;;;81.3127;;0;8.31237;
20120618;15;00;;;5.59264;;28.1462;;;;83.3302;;0;-9.99e+08;
20120618;18;00;;;5.99271;;27.8991;;;;84.0696;;0;8.63595;
20120618;21;00;;;3.19184;;27.6245;;;;84.5365;;0.038147;-9.99e+08;
20120619;00;00;;;2.33752;;27.6767;;;;84.0593;;0;8.87736;
20120619;03;00;;;3.63178;;27.9937;;;;82.7545;;0;-9.99e+08;
20120619;06;00;;;3.83656;;28.4403;;;;80.0855;;0;6.58655;
20120619;09;00;;;6.06571;;28.5216;;;;80.3275;;0;-9.99e+08;
20120619;12;00;;;6.9369;;28.1728;;;;82.8304;;0.0457764;10.0731;
20120619;15;00;;;6.29996;;27.7838;;;;84.7265;;0.0915527;-9.99e+08;
20120619;18;00;;;3.13184;;27.5591;;;;85.1979;;0.0915527;9.77052;
20120619;21;00;;;5.04812;;26.1733;;;;90.612;;1.90735;-9.99e+08;
20120620;00;00;;;6.52604;;27.0829;;;;86.0572;;0.0991821;9.61932;
20120620;03;00;;;6.37135;;26.9305;;;;84.9741;;0.297546;-9.99e+08;
20120620;06;00;;;6.16333;;26.8238;;;;84.8316;;0.297546;12.0683;
20120620;09;00;;;5.62639;;26.8304;;;;85.9022;;0.450134;-9.99e+08;
20120620;12;00;;;4.77216;;26.8338;;;;86.5329;;0.801086;12.102;
20120620;15;00;;;4.77216;;26.8338;;;;86.5329;;0.350952;12.102;
20120620;18;00;;;0.302892;;25.6208;;;;89.61;;1.34277;10.7731;
20120620;21;00;;;0.302892;;25.6208;;;;89.61;;1.34277;10.7731;
20120621;00;00;;;4.50287;;24.9941;;;;92.5153;;10.8795;10.1004;
