Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;4.6138;;26.7304;;;;85.8937;;0;10.6771;
20120618;03;00;;;4.72329;;30.7384;;;;69.8335;;0.0038147;-9.99e+08;
20120618;06;00;;;3.5822;;32.5055;;;;62.2393;;0;12.0719;
20120618;09;00;;;4.2147;;31.3857;;;;70.8419;;0;-9.99e+08;
20120618;12;00;;;5.97887;;27.6901;;;;82.7778;;0;12.0846;
20120618;15;00;;;4.08241;;26.1774;;;;88.3346;;0.0038147;-9.99e+08;
20120618;18;00;;;4.21506;;25.2741;;;;90.4466;;0;11.8614;
20120618;21;00;;;4.1449;;24.4995;;;;89.9916;;0;-9.99e+08;
20120619;00;00;;;4.41867;;26.6455;;;;84.4562;;0;10.6106;
20120619;03;00;;;4.34101;;30.8687;;;;68.2615;;0;-9.99e+08;
20120619;06;00;;;1.17141;;32.909;;;;60.0556;;0;12.0408;
20120619;09;00;;;6.0572;;30.4904;;;;78.8513;;0;-9.99e+08;
20120619;12;00;;;4.43718;;27.6415;;;;88.6796;;0;11.7684;
20120619;15;00;;;3.20261;;26.8151;;;;90.3261;;0.236511;-9.99e+08;
20120619;18;00;;;2.80573;;25.3091;;;;95.8327;;0.0152588;8.13976;
20120619;21;00;;;3.60718;;24.6421;;;;96.9063;;0;-9.99e+08;
20120620;00;00;;;3.43486;;26.2704;;;;90.5785;;0;9.41049;
20120620;03;00;;;5.14902;;30.8368;;;;68.9086;;0.0152588;-9.99e+08;
20120620;06;00;;;1.93071;;32.105;;;;62.2301;;0.0457764;13.01;
20120620;09;00;;;4.20967;;30.7054;;;;73.8754;;0.0305176;-9.99e+08;
20120620;12;00;;;4.20834;;27.7088;;;;85.9717;;0.0305176;9.18412;
20120620;15;00;;;4.20834;;27.7088;;;;85.9717;;0;9.18412;
20120620;18;00;;;2.80398;;25.2458;;;;92.458;;0.244141;8.06786;
20120620;21;00;;;2.80398;;25.2458;;;;92.458;;0.244141;8.06786;
20120621;00;00;;;4.64142;;26.7754;;;;84.3502;;0.0457764;10.4174;
