Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;31.2751;;28.0741;;;;87.0214;;3.31116;43.3739;
20120618;03;00;;;26.1015;;27.5509;;;;90.7015;;2.04086;-9.99e+08;
20120618;06;00;;;23.3102;;27.1617;;;;92.4901;;7.39288;42.4318;
20120618;09;00;;;18.2867;;27.4794;;;;89.8119;;1.41525;-9.99e+08;
20120618;12;00;;;15.6104;;28.1276;;;;86.9067;;0.640869;35.329;
20120618;15;00;;;15.5785;;27.0212;;;;89.0518;;7.51495;-9.99e+08;
20120618;18;00;;;19.7472;;28.1803;;;;87.8651;;4.3335;26.8875;
20120618;21;00;;;23.4987;;28.9682;;;;84.049;;2.72369;-9.99e+08;
20120619;00;00;;;24.5776;;29.7392;;;;80.2398;;0.221252;33.09;
20120619;03;00;;;23.5643;;29.7437;;;;80.4711;;0.114441;-9.99e+08;
20120619;06;00;;;23.4426;;29.6903;;;;81.2689;;0.0610352;32.7527;
20120619;09;00;;;22.224;;29.7716;;;;81.1629;;0.335693;-9.99e+08;
20120619;12;00;;;22.4342;;29.2978;;;;83.6653;;0.63324;30.6351;
20120619;15;00;;;23.4381;;29.3776;;;;82.6943;;2.31171;-9.99e+08;
20120619;18;00;;;25.8414;;29.7466;;;;80.6184;;0.0991821;33.9585;
20120619;21;00;;;25.4331;;29.4546;;;;82.8699;;0.0152588;-9.99e+08;
20120620;00;00;;;24.9138;;29.4579;;;;82.7164;;0.0610352;34.4433;
20120620;03;00;;;23.7607;;29.6805;;;;81.2672;;0.0610352;-9.99e+08;
20120620;06;00;;;23.0952;;29.8238;;;;80.6959;;0.0152588;32.8126;
20120620;09;00;;;21.9596;;29.9242;;;;80.6507;;-0.00762939;-9.99e+08;
20120620;12;00;;;22.7769;;29.615;;;;82.1283;;0.0839233;30.1751;
20120620;15;00;;;22.7769;;29.615;;;;82.1283;;0.0915527;30.1751;
20120620;18;00;;;22.2457;;29.3395;;;;83.1952;;0.335693;32.159;
20120620;21;00;;;22.2457;;29.3395;;;;83.1952;;0.335693;32.159;
20120621;00;00;;;21.6001;;29.5254;;;;82.557;;0.183105;29.5176;
