Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;7.50714;;27.7929;;;;83.264;;0.175476;12.4218;
20120618;03;00;;;6.74185;;27.3634;;;;85.1201;;0.236511;-9.99e+08;
20120618;06;00;;;5.45762;;27.193;;;;86.2785;;0.293732;12.5029;
20120618;09;00;;;9.38982;;26.9169;;;;88.7179;;0.259399;-9.99e+08;
20120618;12;00;;;8.11919;;27.2526;;;;86.3268;;0.110626;14.207;
20120618;15;00;;;8.32035;;27.5837;;;;84.1303;;0.0686646;-9.99e+08;
20120618;18;00;;;8.29321;;27.5553;;;;84.0369;;0.0839233;12.7081;
20120618;21;00;;;6.79306;;27.5307;;;;84.4042;;0.190735;-9.99e+08;
20120619;00;00;;;6.03716;;27.6455;;;;84.0563;;0.213623;11.7668;
20120619;03;00;;;7.2048;;27.4312;;;;86.1579;;0.305176;-9.99e+08;
20120619;06;00;;;5.09981;;26.9715;;;;88.3003;;0.350952;10.915;
20120619;09;00;;;3.16415;;27.3341;;;;85.388;;0.160217;-9.99e+08;
20120619;12;00;;;7.76111;;26.2353;;;;91.6707;;1.19019;11.1438;
20120619;15;00;;;6.42652;;26.0651;;;;91.2296;;1.54114;-9.99e+08;
20120619;18;00;;;4.4735;;26.1841;;;;89.2115;;0.488281;12.0999;
20120619;21;00;;;4.12988;;25.6108;;;;91.6718;;0.694275;-9.99e+08;
20120620;00;00;;;3.9609;;24.9266;;;;92.7075;;2.70081;8.01514;
20120620;03;00;;;5.60044;;25.368;;;;89.5123;;1.38092;-9.99e+08;
20120620;06;00;;;3.6574;;25.5738;;;;87.4039;;0.495911;10.3977;
20120620;09;00;;;4.45951;;26.1429;;;;86.0978;;0.724792;-9.99e+08;
20120620;12;00;;;6.74208;;26.615;;;;86.0052;;0.732422;9.88844;
20120620;15;00;;;6.74208;;26.615;;;;86.0052;;0.00762939;9.88844;
20120620;18;00;;;9.04335;;27.3708;;;;82.0351;;0.12207;14.3441;
20120620;21;00;;;9.04335;;27.3708;;;;82.0351;;0.12207;14.3441;
20120621;00;00;;;2.32104;;26.3066;;;;85.6868;;1.2207;12.9594;
