Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;7.30885;;28.2616;;;;85.274;;0.0038147;13.4641;
20120618;03;00;;;7.28324;;28.4572;;;;83.7431;;0.0038147;-9.99e+08;
20120618;06;00;;;5.76666;;28.6305;;;;82.1162;;0;10.4317;
20120618;09;00;;;4.92095;;28.6044;;;;81.646;;0;-9.99e+08;
20120618;12;00;;;4.32553;;28.4401;;;;82.375;;0;8.46804;
20120618;15;00;;;5.44053;;28.1774;;;;83.6977;;0;-9.99e+08;
20120618;18;00;;;5.03554;;27.9303;;;;84.5647;;0;7.90125;
20120618;21;00;;;3.531;;27.7182;;;;83.8074;;0.038147;-9.99e+08;
20120619;00;00;;;2.16699;;27.7392;;;;82.9689;;0;8.14836;
20120619;03;00;;;4.46372;;28.1187;;;;81.2213;;0;-9.99e+08;
20120619;06;00;;;4.1255;;28.3465;;;;80.8879;;0;7.382;
20120619;09;00;;;6.02991;;28.4591;;;;80.2047;;0;-9.99e+08;
20120619;12;00;;;7.89644;;28.1415;;;;82.587;;0.0228882;11.0147;
20120619;15;00;;;6.80658;;27.8151;;;;84.2358;;0.0991821;-9.99e+08;
20120619;18;00;;;4.10385;;26.9653;;;;87.6928;;0.526428;10.9077;
20120619;21;00;;;4.30748;;26.4858;;;;89.691;;0.724792;-9.99e+08;
20120620;00;00;;;5.822;;26.3954;;;;90.0476;;1.77765;10.5097;
20120620;03;00;;;6.00491;;25.868;;;;90.2165;;1.35803;-9.99e+08;
20120620;06;00;;;4.24057;;26.23;;;;89.6939;;1.2207;12.1557;
20120620;09;00;;;3.23898;;26.0804;;;;89.4852;;0.556946;-9.99e+08;
20120620;12;00;;;5.8209;;26.0525;;;;89.4776;;1.07574;11.4888;
20120620;15;00;;;5.8209;;26.0525;;;;89.4776;;0.518799;11.4888;
20120620;18;00;;;2.51967;;25.1208;;;;91.8964;;1.58691;10.3251;
20120620;21;00;;;2.51967;;25.1208;;;;91.8964;;1.58691;10.3251;
20120621;00;00;;;5.87622;;25.1191;;;;92.2428;;10.0555;11.042;
