Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;24.6123;;27.4179;;;;88.5207;;0.56839;32.8528;
20120618;03;00;;;21.8238;;27.3634;;;;90.4223;;1.10245;-9.99e+08;
20120618;06;00;;;26.5076;;26.9117;;;;90.7068;;1.64413;36.0644;
20120618;09;00;;;24.3832;;26.9482;;;;91.9376;;6.15692;-9.99e+08;
20120618;12;00;;;23.793;;27.7839;;;;86.7518;;0.595093;36.2612;
20120618;15;00;;;27.5367;;27.7712;;;;87.2862;;0.282288;-9.99e+08;
20120618;18;00;;;29.0633;;27.4303;;;;88.7202;;0.923157;43.2843;
20120618;21;00;;;31.5748;;27.187;;;;92.7384;;5.13458;-9.99e+08;
20120619;00;00;;;30.6661;;28.1142;;;;88.5189;;1.63269;48.6496;
20120619;03;00;;;34.1159;;27.7437;;;;89.0166;;0.473022;-9.99e+08;
20120619;06;00;;;18.4245;;27.284;;;;94.4194;;1.48773;47.0366;
20120619;09;00;;;9.17127;;27.8654;;;;90.3407;;0.335693;-9.99e+08;
20120619;12;00;;;15.511;;27.9228;;;;92.0308;;0.106812;24.076;
20120619;15;00;;;23.5986;;27.7526;;;;93.0974;;0.663757;-9.99e+08;
20120619;18;00;;;29.0185;;27.8716;;;;87.8902;;0.587463;45.5314;
20120619;21;00;;;21.154;;28.4233;;;;84.8353;;0.236511;-9.99e+08;
20120620;00;00;;;19.2602;;28.2704;;;;87.0437;;0.480652;39.9488;
20120620;03;00;;;18.4919;;27.7743;;;;88.8793;;3.79944;-9.99e+08;
20120620;06;00;;;21.6;;27.4488;;;;90.9754;;2.76947;29.0043;
20120620;09;00;;;17.6459;;28.1117;;;;88.4396;;0.305176;-9.99e+08;
20120620;12;00;;;18.5923;;28.3338;;;;87.5473;;0.595093;28.3223;
20120620;15;00;;;18.5923;;28.3338;;;;87.5473;;0.289917;28.3223;
20120620;18;00;;;17.2919;;27.1833;;;;92.2757;;4.47083;24.0299;
20120620;21;00;;;17.2919;;27.1833;;;;92.2757;;4.47083;24.0299;
20120621;00;00;;;15.4696;;26.9004;;;;92.7439;;13.2446;22.6927;
