Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;8.47146;;28.8554;;;;78.0292;;0;13.4679;
20120618;03;00;;;9.02527;;29.1134;;;;76.6728;;0;-9.99e+08;
20120618;06;00;;;7.5216;;28.943;;;;77.6758;;0;12.2998;
20120618;09;00;;;6.51182;;28.8544;;;;78.3395;;0;-9.99e+08;
20120618;12;00;;;8.18045;;28.9089;;;;78.7161;;0;11.0784;
20120618;15;00;;;8.8932;;28.8024;;;;79.1775;;0.00762939;-9.99e+08;
20120618;18;00;;;8.01328;;28.8053;;;;77.7467;;0;12.262;
20120618;21;00;;;7.21421;;28.4057;;;;79.6171;;0;-9.99e+08;
20120619;00;00;;;6.22347;;28.4892;;;;79.294;;0.0228882;11.0454;
20120619;03;00;;;7.8899;;28.3062;;;;81.3594;;0.00762939;-9.99e+08;
20120619;06;00;;;5.60419;;28.284;;;;82.2981;;0.0762939;11.5035;
20120619;09;00;;;3.61052;;28.6466;;;;79.7657;;0;-9.99e+08;
20120619;12;00;;;4.76139;;28.4228;;;;80.8424;;0.0991821;8.5828;
20120619;15;00;;;4.43872;;26.5963;;;;88.7167;;1.06049;-9.99e+08;
20120619;18;00;;;3.45565;;25.9966;;;;90.9472;;1.0376;8.56691;
20120619;21;00;;;2.51637;;25.5796;;;;90.8487;;1.8692;-9.99e+08;
20120620;00;00;;;7.16447;;26.6766;;;;85.7692;;0.0610352;10.4129;
20120620;03;00;;;7.62683;;27.368;;;;83.0459;;0.0457764;-9.99e+08;
20120620;06;00;;;8.0768;;27.855;;;;80.7081;;0.0610352;12.0171;
20120620;09;00;;;6.77588;;28.2054;;;;79.7636;;0.0839233;-9.99e+08;
20120620;12;00;;;5.83613;;28.365;;;;80.0075;;0.0762939;11.6084;
20120620;15;00;;;5.83613;;28.365;;;;80.0075;;-0.00762939;11.6084;
20120620;18;00;;;6.89985;;27.277;;;;83.843;;1.06812;11.8989;
20120620;21;00;;;6.89985;;27.277;;;;83.843;;1.06812;11.8989;
20120621;00;00;;;4.88425;;27.5566;;;;84.0538;;0.12207;12.0007;
