Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;5.2182;;27.9491;;;;84.2562;;-4.19583e-20;12.3592;
20120618;03;00;;;6.68507;;30.3009;;;;73.8602;;0;-9.99e+08;
20120618;06;00;;;6.65836;;29.8492;;;;77.9002;;0;15.9163;
20120618;09;00;;;6.42838;;28.9482;;;;78.6881;;0;-9.99e+08;
20120618;12;00;;;4.89938;;27.1589;;;;86.9571;;1.26218e-26;16.6598;
20120618;15;00;;;5.47279;;26.6149;;;;88.3661;;2.52435e-26;-9.99e+08;
20120618;18;00;;;5.9007;;26.3678;;;;87.4692;;0;12.7043;
20120618;21;00;;;5.0223;;25.9995;;;;88.3562;;0;-9.99e+08;
20120619;00;00;;;5.73812;;27.8017;;;;82.9752;;0;12.6439;
20120619;03;00;;;7.16213;;30.0874;;;;73.9551;;0;-9.99e+08;
20120619;06;00;;;9.46108;;29.8153;;;;75.809;;0;17.4171;
20120619;09;00;;;8.24931;;28.6154;;;;81.036;;0;-9.99e+08;
20120619;12;00;;;5.63922;;27.0165;;;;86.6935;;0;18.2231;
20120619;15;00;;;3.94194;;26.3776;;;;89.3633;;0;-9.99e+08;
20120619;18;00;;;4.01661;;25.9341;;;;90.5365;;0;11.1374;
20120619;21;00;;;3.9466;;25.5483;;;;89.3625;;0;-9.99e+08;
20120620;00;00;;;5.62804;;27.5829;;;;82.0451;;3.76378e-20;11.1077;
20120620;03;00;;;7.66025;;29.8993;;;;70.0055;;3.9443e-27;-9.99e+08;
20120620;06;00;;;6.98621;;30.0113;;;;72.3945;;9.78546e-21;16.4423;
20120620;09;00;;;5.42427;;29.0492;;;;75.969;;0;-9.99e+08;
20120620;12;00;;;3.66117;;27.365;;;;83.8268;;0;16.7;
20120620;15;00;;;3.66117;;27.365;;;;83.8268;;0;16.7;
20120620;18;00;;;3.13332;;26.0895;;;;88.7103;;0;10.0574;
20120620;21;00;;;3.13332;;26.0895;;;;88.7103;;0;10.0574;
20120621;00;00;;;5.69499;;27.2441;;;;84.3942;;0;11.6723;
