Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;5.92773;;28.5741;;;;78.781;;-4.19583e-20;11.3568;
20120618;03;00;;;6.72286;;31.3009;;;;66.9307;;0;-9.99e+08;
20120618;06;00;;;5.55976;;31.9742;;;;63.3937;;0;13.0041;
20120618;09;00;;;5.40083;;30.3232;;;;72.977;;0;-9.99e+08;
20120618;12;00;;;6.28881;;27.5026;;;;86.3476;;1.26218e-26;13.2559;
20120618;15;00;;;5.5402;;26.4899;;;;90.0808;;2.52435e-26;-9.99e+08;
20120618;18;00;;;4.66965;;25.7428;;;;91.4283;;0;9.82816;
20120618;21;00;;;4.88744;;25.187;;;;93.3463;;0;-9.99e+08;
20120619;00;00;;;5.52435;;28.1455;;;;81.9324;;0;10.155;
20120619;03;00;;;5.38078;;31.2124;;;;67.1171;;0;-9.99e+08;
20120619;06;00;;;5.98326;;31.5965;;;;66.0035;;0;12.504;
20120619;09;00;;;6.04551;;30.1466;;;;74.6892;;0;-9.99e+08;
20120619;12;00;;;5.21287;;27.8603;;;;86.1282;;0;11.5634;
20120619;15;00;;;5.34849;;26.3776;;;;91.3832;;0;-9.99e+08;
20120619;18;00;;;5.18911;;25.7778;;;;93.4237;;0;8.83269;
20120619;21;00;;;4.35346;;25.0796;;;;94.0243;;0;-9.99e+08;
20120620;00;00;;;4.81171;;27.9266;;;;82.9209;;3.76378e-20;9.61932;
20120620;03;00;;;5.3164;;30.493;;;;70.39;;3.9443e-27;-9.99e+08;
20120620;06;00;;;6.28899;;30.6363;;;;68.9651;;9.78546e-21;11.6981;
20120620;09;00;;;6.07252;;29.7054;;;;74.9895;;0;-9.99e+08;
20120620;12;00;;;5.85272;;27.49;;;;86.9694;;0;10.7541;
20120620;15;00;;;5.85272;;27.49;;;;86.9694;;0;10.7541;
20120620;18;00;;;4.02088;;25.4958;;;;93.1682;;0;9.13858;
20120620;21;00;;;4.02088;;25.4958;;;;93.1682;;0;9.13858;
20120621;00;00;;;3.22767;;27.7441;;;;83.7043;;0;7.7463;
