Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;13.0885;;28.7929;;;;79.9468;;0;17.4033;
20120618;03;00;;;13.0654;;28.9259;;;;79.5509;;0;-9.99e+08;
20120618;06;00;;;11.9774;;28.818;;;;80.7269;;0;17.2889;
20120618;09;00;;;10.3006;;28.7294;;;;80.6066;;0;-9.99e+08;
20120618;12;00;;;10.7357;;28.6901;;;;81.3365;;0.0038147;15.8131;
20120618;15;00;;;10.98;;28.7399;;;;80.3161;;0.0038147;-9.99e+08;
20120618;18;00;;;9.514;;28.3991;;;;81.4758;;0.0152588;14.5591;
20120618;21;00;;;9.47485;;28.1245;;;;83.8465;;0.0534058;-9.99e+08;
20120619;00;00;;;11.1802;;28.1767;;;;83.8623;;0.0686646;14.8783;
20120619;03;00;;;10.118;;28.2437;;;;83.9919;;0.0762939;-9.99e+08;
20120619;06;00;;;7.88146;;28.3153;;;;83.3833;;0.190735;15.3118;
20120619;09;00;;;7.87924;;27.5216;;;;87.6934;;0.366211;-9.99e+08;
20120619;12;00;;;8.02277;;27.579;;;;87.6365;;0.267029;11.4608;
20120619;15;00;;;7.69863;;27.6901;;;;86.6005;;0.183105;-9.99e+08;
20120619;18;00;;;6.35954;;26.7466;;;;89.6475;;0.389099;11.7563;
20120619;21;00;;;7.38604;;26.4546;;;;90.0903;;0.328064;-9.99e+08;
20120620;00;00;;;9.27732;;27.1766;;;;86.1919;;0.038147;12.7764;
20120620;03;00;;;12.2631;;27.5555;;;;84.7819;;0.198364;-9.99e+08;
20120620;06;00;;;10.9087;;27.855;;;;83.2082;;0.282288;16.7081;
20120620;09;00;;;9.48003;;28.0492;;;;81.3766;;0.137329;-9.99e+08;
20120620;12;00;;;6.82507;;27.0525;;;;85.9158;;0.671387;14.8529;
20120620;15;00;;;6.82507;;27.0525;;;;85.9158;;0.534058;14.8529;
20120620;18;00;;;8.75804;;27.4333;;;;83.7355;;0.656128;14.7883;
20120620;21;00;;;8.75804;;27.4333;;;;83.7355;;0.656128;14.7883;
20120621;00;00;;;6.57549;;27.9629;;;;82.2764;;0.0762939;12.3291;
