Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;20.292;;29.1054;;;;80.9071;;0.0038147;31.8352;
20120618;03;00;;;19.1613;;29.1447;;;;82.251;;0;-9.99e+08;
20120618;06;00;;;18.2505;;29.6305;;;;79.5557;;0;26.9082;
20120618;09;00;;;17.0166;;29.9794;;;;77.591;;0;-9.99e+08;
20120618;12;00;;;15.9935;;30.0964;;;;76.4387;;0;23.984;
20120618;15;00;;;15.9481;;30.0212;;;;76.3415;;0.0038147;-9.99e+08;
20120618;18;00;;;16.7461;;29.5241;;;;78.9541;;0;21.9782;
20120618;21;00;;;16.9836;;29.2182;;;;81.0964;;0;-9.99e+08;
20120619;00;00;;;16.2556;;29.0205;;;;81.9066;;0.0305176;22.7473;
20120619;03;00;;;16.5411;;29.0249;;;;82.1446;;0.0228882;-9.99e+08;
20120619;06;00;;;15.8788;;29.159;;;;82.6268;;0;22.1822;
20120619;09;00;;;14.203;;29.8029;;;;78.5446;;0;-9.99e+08;
20120619;12;00;;;15.1021;;30.0478;;;;75.2585;;0;21.0119;
20120619;15;00;;;14.2778;;29.8776;;;;74.901;;0;-9.99e+08;
20120619;18;00;;;14.3254;;29.4653;;;;76.2287;;0;20.0183;
20120619;21;00;;;14.5618;;29.0171;;;;80.0122;;0;-9.99e+08;
20120620;00;00;;;14.0365;;28.8954;;;;80.89;;0;19.6829;
20120620;03;00;;;13.2954;;28.8993;;;;81.299;;0;-9.99e+08;
20120620;06;00;;;13.8925;;29.0425;;;;79.688;;0;18.7281;
20120620;09;00;;;11.7815;;29.2367;;;;79.9979;;0;-9.99e+08;
20120620;12;00;;;11.7151;;29.49;;;;80.1367;;-0.00762939;18.5073;
20120620;15;00;;;11.7151;;29.49;;;;80.1367;;-0.00762939;18.5073;
20120620;18;00;;;10.2932;;29.277;;;;78.6585;;0.0305176;15.487;
20120620;21;00;;;10.2932;;29.277;;;;78.6585;;0.0305176;15.487;
20120621;00;00;;;10.2271;;29.1191;;;;77.8012;;0;14.3016;
