Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;10.5558;;28.3866;;;;84.543;;0.0038147;15.2998;
20120618;03;00;;;8.88505;;28.5822;;;;83.3915;;0;-9.99e+08;
20120618;06;00;;;6.33602;;28.6305;;;;82.5928;;0;14.0273;
20120618;09;00;;;4.99146;;28.6044;;;;81.7641;;0;-9.99e+08;
20120618;12;00;;;5.31551;;28.4714;;;;81.7843;;0;9.02239;
20120618;15;00;;;5.49442;;28.1774;;;;82.8503;;0.0038147;-9.99e+08;
20120618;18;00;;;5.89891;;27.9616;;;;82.7396;;0;8.89034;
20120618;21;00;;;3.35032;;27.812;;;;82.9656;;0.00762939;-9.99e+08;
20120619;00;00;;;3.15074;;27.7705;;;;83.3356;;0;8.5926;
20120619;03;00;;;3.47965;;28.1187;;;;81.8118;;0;-9.99e+08;
20120619;06;00;;;3.63731;;28.4715;;;;79.7438;;0;6.38722;
20120619;09;00;;;5.78349;;28.5216;;;;80.6757;;0;-9.99e+08;
20120619;12;00;;;6.21699;;28.2978;;;;82.0065;;0.0152588;8.91313;
20120619;15;00;;;5.65343;;27.8776;;;;84.488;;0.0457764;-9.99e+08;
20120619;18;00;;;3.5679;;27.5278;;;;85.6963;;0.0915527;8.8175;
20120619;21;00;;;4.70722;;26.4858;;;;89.8245;;1.40381;-9.99e+08;
20120620;00;00;;;6.82034;;27.0204;;;;86.6883;;0.0610352;10.3065;
20120620;03;00;;;7.08489;;27.3055;;;;84.3871;;0.114441;-9.99e+08;
20120620;06;00;;;4.99687;;27.23;;;;83.1458;;0.175476;12.0664;
20120620;09;00;;;5.93944;;26.6117;;;;86.5201;;0.320435;-9.99e+08;
20120620;12;00;;;4.49734;;26.8025;;;;87.5593;;0.396729;11.6578;
20120620;15;00;;;4.49734;;26.8025;;;;87.5593;;0.0762939;11.6578;
20120620;18;00;;;1.76893;;25.652;;;;91.1002;;1.75476;10.4561;
20120620;21;00;;;1.76893;;25.652;;;;91.1002;;1.75476;10.4561;
20120621;00;00;;;4.25984;;24.9941;;;;91.544;;10.9863;9.91242;
