Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;36.4546;;27.0429;;;;92.5222;;9.63974;59.5315;
20120618;03;00;;;34.7581;;27.3322;;;;90.8232;;10.0479;-9.99e+08;
20120618;06;00;;;30.99;;27.3805;;;;92.2262;;14.5721;50.2913;
20120618;09;00;;;30.6886;;26.9482;;;;91.3922;;11.2534;-9.99e+08;
20120618;12;00;;;26.9896;;28.0339;;;;87.5386;;0.411987;43.0253;
20120618;15;00;;;23.3505;;27.2087;;;;92.1536;;2.33459;-9.99e+08;
20120618;18;00;;;21.5922;;26.8366;;;;93.1379;;4.82941;35.664;
20120618;21;00;;;24.5222;;27.3745;;;;88.8475;;0.518799;-9.99e+08;
20120619;00;00;;;19.0633;;27.083;;;;92.1954;;2.9068;33.185;
20120619;03;00;;;20.7719;;27.5874;;;;88.3523;;5.6839;-9.99e+08;
20120619;06;00;;;20.9768;;27.4715;;;;89.3854;;3.75366;30.6967;
20120619;09;00;;;17.8904;;27.7091;;;;89.932;;1.49536;-9.99e+08;
20120619;12;00;;;18.6082;;28.2353;;;;87.6861;;1.12152;27.7988;
20120619;15;00;;;20.9799;;28.3776;;;;86.9101;;1.41144;-9.99e+08;
20120619;18;00;;;21.553;;28.4653;;;;86.7845;;0.228882;28.3505;
20120619;21;00;;;19.8326;;28.4546;;;;86.3352;;0.267029;-9.99e+08;
20120620;00;00;;;20.9963;;28.7704;;;;84.831;;0.0457764;28.3303;
20120620;03;00;;;18.3902;;28.9618;;;;84.2963;;0.00762939;-9.99e+08;
20120620;06;00;;;17.5176;;29.105;;;;82.9717;;0.0610352;27.4362;
20120620;09;00;;;17.5815;;28.9867;;;;84.5982;;0.00762939;-9.99e+08;
20120620;12;00;;;16.4968;;28.9588;;;;84.5903;;0.0915527;23.2667;
20120620;15;00;;;16.4968;;28.9588;;;;84.5903;;0.0839233;23.2667;
20120620;18;00;;;16.9215;;28.652;;;;85.2039;;0.12207;23.2819;
20120620;21;00;;;16.9215;;28.652;;;;85.2039;;0.12207;23.2819;
20120621;00;00;;;16.3519;;28.5254;;;;86.7594;;0.0305176;22.0491;
