Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;27.0528;;29.4179;;;;81.4077;;0.804901;36.3193;
20120618;03;00;;;25.9791;;29.4884;;;;80.8807;;0.114441;-9.99e+08;
20120618;06;00;;;23.4818;;29.7242;;;;79.4532;;0;36.9965;
20120618;09;00;;;22.0136;;29.8232;;;;79.3573;;0;-9.99e+08;
20120618;12;00;;;19.2134;;29.5026;;;;81.3078;;0.133514;32.656;
20120618;15;00;;;19.7522;;29.2712;;;;81.8918;;0.198364;-9.99e+08;
20120618;18;00;;;21.3988;;28.5866;;;;84.7484;;1.091;29.141;
20120618;21;00;;;22.7282;;29.3432;;;;80.9938;;0.0991821;-9.99e+08;
20120619;00;00;;;23.7225;;29.5517;;;;79.875;;0.0686646;31.2922;
20120619;03;00;;;23.6902;;29.6812;;;;79.3225;;0;-9.99e+08;
20120619;06;00;;;22.8383;;29.7528;;;;78.9858;;0;32.4661;
20120619;09;00;;;21.3028;;30.0529;;;;78.2409;;0;-9.99e+08;
20120619;12;00;;;21.7092;;30.1728;;;;77.7607;;0.0152588;30.0807;
20120619;15;00;;;20.498;;30.2526;;;;76.6614;;0.0305176;-9.99e+08;
20120619;18;00;;;22.0878;;29.9653;;;;76.945;;0.0305176;29.0207;
20120619;21;00;;;22.3518;;29.7358;;;;77.7333;;0;-9.99e+08;
20120620;00;00;;;21.8844;;29.6766;;;;78.5833;;0;29.6744;
20120620;03;00;;;20.6609;;29.743;;;;79.3226;;0;-9.99e+08;
20120620;06;00;;;19.0778;;29.6988;;;;79.4235;;0;28.8353;
20120620;09;00;;;19.9481;;29.7679;;;;78.5883;;0.00762939;-9.99e+08;
20120620;12;00;;;18.4152;;29.8963;;;;78.9353;;0.00762939;26.2188;
20120620;15;00;;;18.4152;;29.8963;;;;78.9353;;0;26.2188;
20120620;18;00;;;17.9579;;29.6833;;;;78.82;;0.0762939;25.0722;
20120620;21;00;;;17.9579;;29.6833;;;;78.82;;0.0762939;25.0722;
20120621;00;00;;;16.5158;;29.7129;;;;76.7778;;0;23.8887;
