Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;11.9101;;28.1991;;;;86.3969;;-4.19583e-20;18.0867;
20120618;03;00;;;11.6752;;28.4259;;;;84.72;;0;-9.99e+08;
20120618;06;00;;;12.7071;;28.9117;;;;82.1457;;0;17.0231;
20120618;09;00;;;14.1201;;29.1044;;;;81.4646;;0;-9.99e+08;
20120618;12;00;;;14.7288;;28.9401;;;;83.3854;;1.26218e-26;19.4904;
20120618;15;00;;;13.1616;;28.5212;;;;85.3288;;2.52435e-26;-9.99e+08;
20120618;18;00;;;13.1185;;28.0866;;;;86.8338;;0;19.3982;
20120618;21;00;;;12.6947;;27.7495;;;;88.7425;;0;-9.99e+08;
20120619;00;00;;;10.8495;;27.6455;;;;87.966;;0;17.7545;
20120619;03;00;;;10.3842;;27.7124;;;;86.8161;;0;-9.99e+08;
20120619;06;00;;;8.6595;;28.2528;;;;82.0566;;0;14.8865;
20120619;09;00;;;7.24281;;28.7091;;;;80.9296;;0;-9.99e+08;
20120619;12;00;;;9.57389;;28.7978;;;;83.375;;0;13.1144;
20120619;15;00;;;11.8296;;28.5963;;;;81.3111;;0;-9.99e+08;
20120619;18;00;;;11.4749;;28.1841;;;;82.5669;;0;16.3486;
20120619;21;00;;;10.6604;;27.9858;;;;82.3611;;0;-9.99e+08;
20120620;00;00;;;9.35299;;27.9891;;;;82.5663;;3.76378e-20;15.5197;
20120620;03;00;;;9.78114;;28.0555;;;;81.679;;3.9443e-27;-9.99e+08;
20120620;06;00;;;7.47508;;28.5425;;;;80.3205;;9.78546e-21;14.9881;
20120620;09;00;;;7.62382;;29.2992;;;;78.3073;;0;-9.99e+08;
20120620;12;00;;;11.2665;;29.24;;;;80.3382;;0;14.4428;
20120620;15;00;;;11.2665;;29.24;;;;80.3382;;0;14.4428;
20120620;18;00;;;11.8943;;28.0895;;;;85.0296;;0.228882;18.327;
20120620;21;00;;;11.8943;;28.0895;;;;85.0296;;0.228882;18.327;
20120621;00;00;;;9.79422;;27.5879;;;;83.3233;;0.823975;16.1754;
