Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;20.0552;;28.4491;;;;82.6071;;0.350952;30.7227;
20120618;03;00;;;17.9419;;27.1134;;;;91.0805;;1.54114;-9.99e+08;
20120618;06;00;;;18.2446;;27.9742;;;;86.3435;;1.80435;29.4426;
20120618;09;00;;;14.9764;;28.5419;;;;83.1903;;0.148773;-9.99e+08;
20120618;12;00;;;15.1504;;29.0964;;;;81.3806;;0.00762939;24.9712;
20120618;15;00;;;15.2704;;29.1462;;;;81.4084;;0.0267029;-9.99e+08;
20120618;18;00;;;14.4914;;28.6491;;;;83.0497;;0.144958;20.4195;
20120618;21;00;;;13.8334;;27.187;;;;90.8298;;0.846863;-9.99e+08;
20120619;00;00;;;13.1813;;27.6142;;;;87.9637;;1.92261;20.5186;
20120619;03;00;;;13.6033;;28.6187;;;;83.5413;;0.00762939;-9.99e+08;
20120619;06;00;;;14.4839;;28.3153;;;;85.0995;;0.38147;19.3194;
20120619;09;00;;;12.4509;;27.8341;;;;87.7169;;1.12152;-9.99e+08;
20120619;12;00;;;9.59592;;27.0165;;;;91.3037;;3.63922;19.2957;
20120619;15;00;;;12.6236;;27.8776;;;;86.7429;;0.862122;-9.99e+08;
20120619;18;00;;;8.98248;;28.2778;;;;83.9066;;0.0686646;17.1061;
20120619;21;00;;;9.3291;;28.7358;;;;81.2568;;0.0152588;-9.99e+08;
20120620;00;00;;;8.01489;;28.6454;;;;82.2757;;0.12207;12.8448;
20120620;03;00;;;10.3172;;28.743;;;;82.7032;;0.0610352;-9.99e+08;
20120620;06;00;;;9.98381;;28.9488;;;;81.5316;;0.00762939;14.2857;
20120620;09;00;;;6.73697;;28.8929;;;;80.9999;;0.00762939;-9.99e+08;
20120620;12;00;;;7.04335;;28.6775;;;;82.1486;;0.1297;13.522;
20120620;15;00;;;7.04335;;28.6775;;;;82.1486;;0.12207;13.522;
20120620;18;00;;;5.21897;;26.8395;;;;89.6889;;0.610352;10.0308;
20120620;21;00;;;5.21897;;26.8395;;;;89.6889;;0.610352;10.0308;
20120621;00;00;;;7.07828;;27.3066;;;;86.1524;;0.289917;14.2864;
