Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;18.2572;;28.9804;;;;82.1855;;0.0686646;24.7104;
20120618;03;00;;;17.7514;;29.1447;;;;81.7783;;0.0114441;-9.99e+08;
20120618;06;00;;;18.0487;;29.1617;;;;82.0535;;0;23.996;
20120618;09;00;;;17.4389;;29.0732;;;;82.1685;;0.0114441;-9.99e+08;
20120618;12;00;;;17.5825;;28.9714;;;;83.2679;;0;23.6385;
20120618;15;00;;;17.5259;;28.8649;;;;82.7999;;0;-9.99e+08;
20120618;18;00;;;17.8225;;28.5241;;;;84.0068;;0;23.3678;
20120618;21;00;;;18.97;;28.3745;;;;83.9926;;0;-9.99e+08;
20120619;00;00;;;18.6802;;28.458;;;;83.5246;;0;25.202;
20120619;03;00;;;19.3446;;28.3999;;;;84.0067;;0.00762939;-9.99e+08;
20120619;06;00;;;19.0726;;28.6278;;;;81.859;;0.0152588;25.9164;
20120619;09;00;;;19.2587;;28.6154;;;;81.2702;;0.12207;-9.99e+08;
20120619;12;00;;;19.9048;;28.9853;;;;80.0949;;0.00762939;27.6336;
20120619;15;00;;;19.5529;;29.1588;;;;79.7527;;0;-9.99e+08;
20120619;18;00;;;19.5973;;28.7466;;;;82.3859;;0.0915527;26.1939;
20120619;21;00;;;18.6912;;28.4233;;;;83.8538;;0.343323;-9.99e+08;
20120620;00;00;;;20.1209;;28.5204;;;;84.0716;;0.221252;28.1253;
20120620;03;00;;;19.5271;;28.6805;;;;83.5396;;0.144958;-9.99e+08;
20120620;06;00;;;18.7917;;28.4488;;;;84.4858;;0.328064;28.1063;
20120620;09;00;;;17.1758;;28.1117;;;;85.3851;;0.450134;-9.99e+08;
20120620;12;00;;;18.4875;;28.615;;;;84.0688;;0.686646;25.9112;
20120620;15;00;;;18.4875;;28.615;;;;84.0688;;0.236511;25.9112;
20120620;18;00;;;15.1593;;27.0895;;;;88.7802;;2.67029;24.3413;
20120620;21;00;;;15.1593;;27.0895;;;;88.7802;;2.67029;24.3413;
20120621;00;00;;;17.4412;;28.0566;;;;84.224;;1.64795;23.7748;
