Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;3.0038;;26.1054;;;;88.8228;;-4.19583e-20;8.76162;
20120618;03;00;;;5.77091;;28.6759;;;;76.0715;;0.301361;-9.99e+08;
20120618;06;00;;;4.99452;;27.443;;;;82.7114;;1.091;16.5276;
20120618;09;00;;;4.64865;;27.0732;;;;84.5169;;0.232697;-9.99e+08;
20120618;12;00;;;2.6478;;24.3776;;;;93.815;;0.0038147;13.8102;
20120618;15;00;;;1.98518;;22.5837;;;;96.1072;;0.0038147;-9.99e+08;
20120618;18;00;;;1.7969;;21.8053;;;;94.7963;;0;6.1414;
20120618;21;00;;;2.10549;;21.2182;;;;93.7525;;0;-9.99e+08;
20120619;00;00;;;1.6581;;25.083;;;;86.8603;;0;7.18396;
20120619;03;00;;;3.42226;;28.8687;;;;72.5432;;0;-9.99e+08;
20120619;06;00;;;4.67384;;30.0028;;;;70.7057;;0.00762939;14.4822;
20120619;09;00;;;4.78162;;27.4279;;;;84.7725;;0.038147;-9.99e+08;
20120619;12;00;;;3.03884;;24.1415;;;;94.3822;;0;14.6217;
20120619;15;00;;;2.21839;;23.5026;;;;95.3509;;0;-9.99e+08;
20120619;18;00;;;1.65254;;21.9028;;;;97.2329;;0;5.47245;
20120619;21;00;;;1.70761;;21.5483;;;;94.7618;;0;-9.99e+08;
20120620;00;00;;;1.61572;;25.2704;;;;86.8036;;0;6.52486;
20120620;03;00;;;4.67351;;29.0555;;;;74.5353;;0.106812;-9.99e+08;
20120620;06;00;;;4.1158;;28.4175;;;;81.2391;;0.938416;15.3318;
20120620;09;00;;;3.61214;;27.5492;;;;83.8498;;0.221252;-9.99e+08;
20120620;12;00;;;2.60841;;24.3963;;;;93.8001;;0.221252;13.3284;
20120620;15;00;;;2.60841;;24.3963;;;;93.8001;;0;13.3284;
20120620;18;00;;;2.3214;;22.7145;;;;96.0958;;0;6.15803;
20120620;21;00;;;2.3214;;22.7145;;;;96.0958;;0;6.15803;
20120621;00;00;;;2.60307;;25.3066;;;;88.8542;;0.0152588;8.16966;
