Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;9.99159;;27.4804;;;;88.5251;;0.270844;13.7716;
20120618;03;00;;;8.74423;;27.2072;;;;89.8788;;0.411987;-9.99e+08;
20120618;06;00;;;6.91589;;27.2867;;;;87.5664;;0.339508;13.9096;
20120618;09;00;;;7.97357;;27.0732;;;;88.0753;;0.385284;-9.99e+08;
20120618;12;00;;;8.34935;;26.9714;;;;89.8183;;0.289917;12.9882;
20120618;15;00;;;7.38239;;27.3337;;;;87.1237;;0.106812;-9.99e+08;
20120618;18;00;;;6.6745;;27.5866;;;;85.0293;;0.12207;12.0569;
20120618;21;00;;;5.58007;;27.5307;;;;85.0243;;0.1297;-9.99e+08;
20120619;00;00;;;5.13697;;27.583;;;;85.6654;;0.0991821;10.0734;
20120619;03;00;;;4.31755;;27.8374;;;;84.5681;;0.0686646;-9.99e+08;
20120619;06;00;;;2.16124;;27.9403;;;;83.7113;;0.144958;9.17982;
20120619;09;00;;;1.86182;;28.1779;;;;82.2886;;0.0686646;-9.99e+08;
20120619;12;00;;;9.04514;;26.704;;;;90.8798;;0.63324;14.4983;
20120619;15;00;;;6.93391;;26.6276;;;;90.0465;;0.617981;-9.99e+08;
20120619;18;00;;;4.62447;;26.1528;;;;90.9561;;0.686646;13.9357;
20120619;21;00;;;2.59433;;25.6733;;;;91.8127;;0.862122;-9.99e+08;
20120620;00;00;;;2.507;;25.0516;;;;91.8784;;1.12152;8.20118;
20120620;03;00;;;2.91958;;25.993;;;;85.6463;;0.534058;-9.99e+08;
20120620;06;00;;;3.39736;;24.8238;;;;90.9617;;1.11389;7.58802;
20120620;09;00;;;4.153;;25.1117;;;;88.7533;;1.49536;-9.99e+08;
20120620;12;00;;;5.75243;;26.1463;;;;86.2203;;1.50299;10.0498;
20120620;15;00;;;5.75243;;26.1463;;;;86.2203;;0.00762939;10.0498;
20120620;18;00;;;5.23077;;26.0895;;;;86.3692;;0.488281;10.608;
20120620;21;00;;;5.23077;;26.0895;;;;86.3692;;0.488281;10.608;
20120621;00;00;;;8.07221;;25.5566;;;;90.6177;;4.08936;13.6637;
