Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;11.407;;28.5429;;;;82.8564;;-4.19583e-20;15.0227;
20120618;03;00;;;10.9092;;28.8322;;;;80.4597;;0;-9.99e+08;
20120618;06;00;;;8.86422;;28.7867;;;;80.4913;;0;15.1113;
20120618;09;00;;;6.86079;;28.6669;;;;81.0656;;0;-9.99e+08;
20120618;12;00;;;7.14382;;28.5026;;;;82.2623;;1.26218e-26;11.9517;
20120618;15;00;;;8.49908;;28.2712;;;;83.1007;;2.52435e-26;-9.99e+08;
20120618;18;00;;;7.32388;;27.8678;;;;84.0667;;0;11.5956;
20120618;21;00;;;6.0723;;27.7182;;;;84.1753;;0;-9.99e+08;
20120619;00;00;;;7.67784;;27.9267;;;;82.9878;;0;10.6733;
20120619;03;00;;;6.97826;;28.3687;;;;80.4313;;0;-9.99e+08;
20120619;06;00;;;3.66822;;28.534;;;;78.3879;;0;11.065;
20120619;09;00;;;3.82676;;28.3966;;;;79.6218;;0.0839233;-9.99e+08;
20120619;12;00;;;6.44055;;28.2978;;;;81.1798;;0.0305176;8.98717;
20120619;15;00;;;5.81061;;28.0338;;;;83.523;;0.0305176;-9.99e+08;
20120619;18;00;;;5.02767;;27.5278;;;;85.8221;;0.137329;9.46297;
20120619;21;00;;;6.56968;;27.6733;;;;84.643;;0.0839233;-9.99e+08;
20120620;00;00;;;8.90463;;28.0829;;;;81.9787;;0.0686646;12.1613;
20120620;03;00;;;9.93453;;28.1493;;;;81.8075;;0.038147;-9.99e+08;
20120620;06;00;;;8.57681;;28.1363;;;;81.9173;;0.106812;13.5757;
20120620;09;00;;;6.93385;;27.8617;;;;83.7576;;0.473022;-9.99e+08;
20120620;12;00;;;6.60683;;27.8025;;;;84.237;;0.823975;11.9274;
20120620;15;00;;;6.60683;;27.8025;;;;84.237;;0.350952;11.9274;
20120620;18;00;;;9.08681;;28.0895;;;;82.5891;;0.0762939;12.6621;
20120620;21;00;;;9.08681;;28.0895;;;;82.5891;;0.0762939;12.6621;
20120621;00;00;;;6.14786;;28.0566;;;;82.7656;;0.0305176;12.6443;
