Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;6.86661;;27.3241;;;;83.3391;;-4.19583e-20;9.86652;
20120618;03;00;;;5.8099;;29.0197;;;;78.543;;0;-9.99e+08;
20120618;06;00;;;7.01902;;30.2867;;;;72.8648;;0;10.3918;
20120618;09;00;;;7.28318;;29.7919;;;;74.9778;;0;-9.99e+08;
20120618;12;00;;;6.20264;;28.3151;;;;81.5312;;1.26218e-26;10.3532;
20120618;15;00;;;5.79003;;27.3337;;;;85.0986;;2.52435e-26;-9.99e+08;
20120618;18;00;;;5.13334;;26.5553;;;;88.2652;;0;8.53533;
20120618;21;00;;;4.56863;;26.062;;;;89.6871;;0;-9.99e+08;
20120619;00;00;;;4.90861;;26.6455;;;;84.9552;;0;7.91296;
20120619;03;00;;;5.36478;;28.4937;;;;76.9436;;0;-9.99e+08;
20120619;06;00;;;4.74335;;29.6903;;;;74.2052;;0;8.81152;
20120619;09;00;;;7.43956;;29.4904;;;;73.9697;;0;-9.99e+08;
20120619;12;00;;;5.15969;;27.829;;;;80.8934;;0;9.94778;
20120619;15;00;;;4.22985;;26.5963;;;;87.6707;;0;-9.99e+08;
20120619;18;00;;;3.3858;;25.9341;;;;91.9016;;0;7.4848;
20120619;21;00;;;4.44666;;25.6733;;;;93.9058;;0;-9.99e+08;
20120620;00;00;;;4.17865;;26.4266;;;;89.7819;;3.76378e-20;7.6981;
20120620;03;00;;;5.36138;;28.1805;;;;82.5258;;3.9443e-27;-9.99e+08;
20120620;06;00;;;4.002;;29.48;;;;77.9388;;9.78546e-21;8.74987;
20120620;09;00;;;2.45769;;29.5179;;;;77.7785;;0;-9.99e+08;
20120620;12;00;;;4.72789;;28.3025;;;;79.5404;;0;6.92118;
20120620;15;00;;;4.72789;;28.3025;;;;79.5404;;0;6.92118;
20120620;18;00;;;3.74394;;26.152;;;;87.796;;0;6.91551;
20120620;21;00;;;3.74394;;26.152;;;;87.796;;0;6.91551;
20120621;00;00;;;3.07422;;26.3066;;;;89.0558;;0;6.59775;
