Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;0.974368;;24.6679;;;;80.6448;;-4.19583e-20;5.85891;
20120618;03;00;;;4.18194;;27.3634;;;;74.0701;;0.0572205;-9.99e+08;
20120618;06;00;;;4.07176;;28.1305;;;;72.1383;;0.19455;12.7288;
20120618;09;00;;;2.56068;;26.9794;;;;76.6532;;0.106812;-9.99e+08;
20120618;12;00;;;1.47485;;23.5339;;;;86.6633;;0;11.0651;
20120618;15;00;;;1.76555;;22.0837;;;;90.6312;;0;-9.99e+08;
20120618;18;00;;;1.24175;;21.2428;;;;90.8975;;0;3.98098;
20120618;21;00;;;1.34118;;20.187;;;;92.2602;;0.0152588;-9.99e+08;
20120619;00;00;;;0.46334;;24.333;;;;84.4901;;0;5.31399;
20120619;03;00;;;3.16334;;27.6187;;;;75.1949;;0.00762939;-9.99e+08;
20120619;06;00;;;5.09689;;28.0028;;;;74.4942;;0.663757;12.6274;
20120619;09;00;;;1.22272;;26.4279;;;;81.267;;0.343323;-9.99e+08;
20120619;12;00;;;1.93472;;24.0165;;;;91.8305;;0.274658;12.8524;
20120619;15;00;;;1.42288;;22.5026;;;;91.3079;;0.572205;-9.99e+08;
20120619;18;00;;;1.56591;;21.9966;;;;89.7454;;1.20544;4.49855;
20120619;21;00;;;0.672273;;21.8608;;;;86.8258;;0.0228882;-9.99e+08;
20120620;00;00;;;1.51174;;24.6766;;;;84.2011;;0.00762939;6.37109;
20120620;03;00;;;4.02613;;26.868;;;;77.3927;;0.137329;-9.99e+08;
20120620;06;00;;;2.05601;;26.7613;;;;80.1163;;1.19781;11.7076;
20120620;09;00;;;1.38403;;24.5804;;;;86.6105;;9.17053;-9.99e+08;
20120620;12;00;;;0.43441;;22.365;;;;96.652;;14.0839;10.1979;
20120620;15;00;;;0.43441;;22.365;;;;96.652;;4.91333;10.1979;
20120620;18;00;;;1.22021;;21.152;;;;95.0154;;0.88501;3.17938;
20120620;21;00;;;1.22021;;21.152;;;;95.0154;;0.88501;3.17938;
20120621;00;00;;;1.83921;;23.4629;;;;87.5245;;0.0152588;7.57355;
