Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;22.3613;;28.9804;;;;82.7809;;0;29.7925;
20120618;03;00;;;23.9568;;29.1447;;;;82.251;;0;-9.99e+08;
20120618;06;00;;;25.1389;;29.3492;;;;82.3098;;0;33.8983;
20120618;09;00;;;22.0078;;28.9794;;;;83.2337;;0.667572;-9.99e+08;
20120618;12;00;;;24.3565;;29.2214;;;;81.9819;;0.0610352;33.592;
20120618;15;00;;;23.0578;;29.0837;;;;81.754;;-0.0038147;-9.99e+08;
20120618;18;00;;;23.4293;;28.7741;;;;82.4636;;0;32.5392;
20120618;21;00;;;24.7548;;28.7495;;;;81.8675;;0;-9.99e+08;
20120619;00;00;;;25.674;;28.6455;;;;82.5803;;0.00762939;34.6126;
20120619;03;00;;;27.3604;;29.2124;;;;79.8366;;0;-9.99e+08;
20120619;06;00;;;26.2027;;29.534;;;;79.753;;0;37.1552;
20120619;09;00;;;24.9758;;30.4904;;;;74.1111;;0;-9.99e+08;
20120619;12;00;;;23.9805;;29.9853;;;;76.5355;;0;35.1552;
20120619;15;00;;;24.5678;;29.4088;;;;79.8961;;0;-9.99e+08;
20120619;18;00;;;24.8381;;29.2466;;;;79.5296;;0;33.2067;
20120619;21;00;;;24.7011;;29.1733;;;;79.4587;;0;-9.99e+08;
20120620;00;00;;;25.5457;;29.2079;;;;79.3161;;0;34.3389;
20120620;03;00;;;24.8171;;29.3993;;;;79.3953;;0;-9.99e+08;
20120620;06;00;;;24.9998;;29.5738;;;;79.5223;;0.00762939;34.3864;
20120620;09;00;;;24.3937;;29.9242;;;;78.9435;;0;-9.99e+08;
20120620;12;00;;;22.5814;;29.5213;;;;81.297;;0;33.3835;
20120620;15;00;;;22.5814;;29.5213;;;;81.297;;0;33.3835;
20120620;18;00;;;22.2848;;28.8708;;;;83.7526;;0.0305176;32.609;
20120620;21;00;;;22.2848;;28.8708;;;;83.7526;;0.0305176;32.609;
20120621;00;00;;;19.941;;28.9004;;;;82.8512;;0;29.7473;
