Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;10.6383;;26.7616;;;;90.0633;;1.13297;16.2358;
20120618;03;00;;;12.9969;;27.6447;;;;86.6568;;0.50354;-9.99e+08;
20120618;06;00;;;17.7239;;27.0992;;;;91.258;;0.686646;25.7236;
20120618;09;00;;;17.9604;;26.5107;;;;93.5781;;5.46646;-9.99e+08;
20120618;12;00;;;18.831;;26.6589;;;;94.4688;;7.10297;26.0874;
20120618;15;00;;;19.8216;;26.9587;;;;92.9682;;10.0861;-9.99e+08;
20120618;18;00;;;23.5136;;26.9616;;;;92.7279;;6.3324;31.1571;
20120618;21;00;;;24.209;;26.937;;;;92.1761;;7.98035;-9.99e+08;
20120619;00;00;;;29.0227;;27.4267;;;;88.2095;;5.1651;38.7208;
20120619;03;00;;;26.3058;;26.9937;;;;91.7816;;8.03375;-9.99e+08;
20120619;06;00;;;27.8662;;27.2215;;;;90.8369;;9.6817;40.0218;
20120619;09;00;;;26.6206;;27.2091;;;;91.7866;;4.89807;-9.99e+08;
20120619;12;00;;;26.7569;;27.1415;;;;92.5401;;9.27734;39.366;
20120619;15;00;;;28.7877;;27.2838;;;;91.8404;;7.71332;-9.99e+08;
20120619;18;00;;;31.8209;;27.1841;;;;92.1023;;1.67847;41.9509;
20120619;21;00;;;31.0689;;27.9233;;;;87.9525;;0.549316;-9.99e+08;
20120620;00;00;;;34.0291;;27.7079;;;;89.203;;2.5177;45.9649;
20120620;03;00;;;31.1789;;28.243;;;;86.9777;;0.808716;-9.99e+08;
20120620;06;00;;;26.9677;;27.605;;;;91.796;;3.02887;45.6422;
20120620;09;00;;;27.4737;;27.7679;;;;91.3318;;3.95203;-9.99e+08;
20120620;12;00;;;25.3007;;27.7088;;;;92.2739;;13.1989;39.3294;
20120620;15;00;;;25.3007;;27.7088;;;;92.2739;;9.24683;39.3294;
20120620;18;00;;;26.5825;;27.4333;;;;92.4251;;11.9781;36.0736;
20120620;21;00;;;26.5825;;27.4333;;;;92.4251;;11.9781;36.0736;
20120621;00;00;;;22.9411;;27.2441;;;;91.5278;;11.0168;38.4345;
