Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;2.51363;;26.1366;;;;85.7157;;0.0762939;12.0991;
20120618;03;00;;;4.44322;;30.1134;;;;69.8315;;0.0114441;-9.99e+08;
20120618;06;00;;;2.74194;;28.2555;;;;79.1656;;1.54114;17.7957;
20120618;09;00;;;0.663557;;27.1982;;;;84.281;;2.07138;-9.99e+08;
20120618;12;00;;;1.57337;;24.9714;;;;95.4141;;0.556946;12.4529;
20120618;15;00;;;2.66241;;24.6462;;;;87.3011;;0.0152588;-9.99e+08;
20120618;18;00;;;3.56595;;24.1491;;;;84.0834;;0;11.6867;
20120618;21;00;;;3.99086;;24.2807;;;;82.3585;;0;-9.99e+08;
20120619;00;00;;;6.82067;;27.0517;;;;78.4371;;0;18.9068;
20120619;03;00;;;8.99114;;30.2437;;;;68.9141;;0;-9.99e+08;
20120619;06;00;;;6.32852;;29.7528;;;;72.0602;;0.579834;24.9141;
20120619;09;00;;;5.14054;;28.4904;;;;75.8478;;0.915527;-9.99e+08;
20120619;12;00;;;4.81272;;26.3603;;;;76.3857;;0;18.973;
20120619;15;00;;;4.80477;;25.5963;;;;77.3849;;0;-9.99e+08;
20120619;18;00;;;4.70048;;24.8091;;;;78.9996;;0;16.5878;
20120619;21;00;;;5.21584;;24.6421;;;;79.8524;;0;-9.99e+08;
20120620;00;00;;;6.33334;;27.3641;;;;78.0736;;0;19.1798;
20120620;03;00;;;8.77675;;30.1493;;;;70.5318;;0;-9.99e+08;
20120620;06;00;;;6.7644;;30.5738;;;;70.0084;;0.0534058;23.3508;
20120620;09;00;;;2.43783;;29.3304;;;;76.6566;;0.450134;-9.99e+08;
20120620;12;00;;;2.54208;;26.4588;;;;82.8815;;0.617981;20.812;
20120620;15;00;;;2.54208;;26.4588;;;;82.8815;;0.167847;20.812;
20120620;18;00;;;3.29604;;24.7458;;;;82.6079;;0;12.0831;
20120620;21;00;;;3.29604;;24.7458;;;;82.6079;;0;12.0831;
20120621;00;00;;;4.93412;;27.4316;;;;78.6028;;0;14.2143;
