Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;13.752;;28.6991;;;;82.5132;;0.0038147;18.0469;
20120618;03;00;;;12.6923;;28.8322;;;;81.2748;;0;-9.99e+08;
20120618;06;00;;;12.4562;;28.8805;;;;80.6178;;0;18.0406;
20120618;09;00;;;10.5124;;28.7607;;;;80.7263;;0;-9.99e+08;
20120618;12;00;;;10.9265;;28.5026;;;;81.4337;;0;16.3333;
20120618;15;00;;;10.7548;;28.4899;;;;81.2198;;0;-9.99e+08;
20120618;18;00;;;10.0678;;28.4303;;;;80.8927;;0;14.6255;
20120618;21;00;;;9.72596;;28.3745;;;;81.1206;;0.00762939;-9.99e+08;
20120619;00;00;;;11.1237;;28.3642;;;;82.1933;;0.0152588;15.2903;
20120619;03;00;;;7.97427;;28.3062;;;;82.7863;;0.137329;-9.99e+08;
20120619;06;00;;;7.61114;;27.784;;;;85.8021;;0.411987;14.8372;
20120619;09;00;;;8.30809;;27.3966;;;;87.426;;0.38147;-9.99e+08;
20120619;12;00;;;7.62839;;27.7665;;;;86.5;;0.0305176;11.9791;
20120619;15;00;;;7.87557;;27.9401;;;;85.3622;;0.0610352;-9.99e+08;
20120619;18;00;;;6.79873;;27.7466;;;;86.3457;;0.106812;11.2019;
20120619;21;00;;;8.44873;;26.6733;;;;91.0471;;0.62561;-9.99e+08;
20120620;00;00;;;9.82009;;27.2391;;;;87.2185;;0.541687;13.2928;
20120620;03;00;;;12.057;;27.7743;;;;84.8019;;0.183105;-9.99e+08;
20120620;06;00;;;11.632;;27.9175;;;;84.1904;;0.305176;16.5638;
20120620;09;00;;;8.5107;;27.7054;;;;84.6033;;0.282288;-9.99e+08;
20120620;12;00;;;7.661;;26.4275;;;;89.2364;;0.938416;15.6806;
20120620;15;00;;;7.661;;26.4275;;;;89.2364;;0.656128;15.6806;
20120620;18;00;;;10.0942;;27.5583;;;;83.8701;;0.228882;14.6497;
20120620;21;00;;;10.0942;;27.5583;;;;83.8701;;0.228882;14.6497;
20120621;00;00;;;7.38525;;27.9941;;;;81.8032;;0.152588;13.8802;
