Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;29.4341;;26.9491;;;;90.881;;2.8801;40.9591;
20120618;03;00;;;31.7695;;27.3009;;;;88.3046;;1.41525;-9.99e+08;
20120618;06;00;;;29.2616;;27.8492;;;;86.7137;;0.320435;43.007;
20120618;09;00;;;29.5832;;27.5419;;;;89.8159;;0.846863;-9.99e+08;
20120618;12;00;;;29.7064;;27.0026;;;;92.3918;;1.18637;41.3926;
20120618;15;00;;;29.494;;26.9899;;;;92.8312;;2.01416;-9.99e+08;
20120618;18;00;;;34.6127;;26.4303;;;;91.193;;2.60162;47.3869;
20120618;21;00;;;30.491;;26.6245;;;;93.4074;;4.15039;-9.99e+08;
20120619;00;00;;;33.0531;;26.958;;;;93.1555;;9.15527;46.6221;
20120619;03;00;;;36.5944;;27.9312;;;;87.4729;;5.27191;-9.99e+08;
20120619;06;00;;;36.1936;;27.784;;;;88.2289;;3.27301;50.0228;
20120619;09;00;;;35.534;;27.6154;;;;89.7934;;3.78418;-9.99e+08;
20120619;12;00;;;33.3294;;27.7978;;;;88.9521;;4.21906;49.3536;
20120619;15;00;;;28.9427;;28.0963;;;;88.0418;;2.41089;-9.99e+08;
20120619;18;00;;;27.7606;;28.3716;;;;85.8943;;1.06812;44.5898;
20120619;21;00;;;25.2941;;27.9233;;;;86.0387;;2.08282;-9.99e+08;
20120620;00;00;;;21.6968;;27.4266;;;;92.4105;;4.30298;36.9359;
20120620;03;00;;;21.902;;28.2743;;;;87.491;;2.24304;-9.99e+08;
20120620;06;00;;;22.479;;27.9488;;;;89.0139;;2.51007;30.5306;
20120620;09;00;;;19.9532;;28.6742;;;;85.9335;;0.152588;-9.99e+08;
20120620;12;00;;;19.7122;;28.99;;;;84.3483;;0.587463;29.9359;
20120620;15;00;;;19.7122;;28.99;;;;84.3483;;0.434875;29.9359;
20120620;18;00;;;19.2385;;28.3708;;;;87.1923;;2.80762;25.8999;
20120620;21;00;;;19.2385;;28.3708;;;;87.1923;;2.80762;25.8999;
20120621;00;00;;;16.3104;;28.9316;;;;84.5509;;5.37109;25.9428;
