Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;12.1153;;28.4804;;;;84.5516;;-4.19583e-20;17.4603;
20120618;03;00;;;12.9109;;28.6134;;;;84.0017;;0;-9.99e+08;
20120618;06;00;;;13.6549;;28.693;;;;83.1993;;0;18.0767;
20120618;09;00;;;13.3395;;28.7294;;;;84.0575;;0;-9.99e+08;
20120618;12;00;;;12.5123;;28.8776;;;;82.4203;;1.26218e-26;18.3209;
20120618;15;00;;;12.7046;;28.6149;;;;83.4974;;2.52435e-26;-9.99e+08;
20120618;18;00;;;12.8028;;28.1178;;;;85.4505;;0;17.4447;
20120618;21;00;;;13.5052;;27.687;;;;87.5704;;0;-9.99e+08;
20120619;00;00;;;12.6933;;27.6142;;;;87.319;;0;18.2955;
20120619;03;00;;;13.2428;;27.8062;;;;85.3103;;0;-9.99e+08;
20120619;06;00;;;12.5053;;28.034;;;;83.3555;;0;17.9981;
20120619;09;00;;;10.3325;;28.0841;;;;83.9711;;0;-9.99e+08;
20120619;12;00;;;10.0705;;28.2665;;;;82.2412;;0;16.8258;
20120619;15;00;;;11.2653;;28.2838;;;;82.4629;;0;-9.99e+08;
20120619;18;00;;;12.329;;28.0591;;;;84.7461;;0;16.6637;
20120619;21;00;;;12.6254;;27.8921;;;;85.035;;0;-9.99e+08;
20120620;00;00;;;11.8457;;28.0204;;;;85.0105;;3.76378e-20;17.0099;
20120620;03;00;;;13.854;;28.2743;;;;84.9712;;3.9443e-27;-9.99e+08;
20120620;06;00;;;13.1033;;28.48;;;;81.8352;;9.78546e-21;18.5116;
20120620;09;00;;;11.5766;;28.5804;;;;81.6699;;0;-9.99e+08;
20120620;12;00;;;13.2295;;28.6775;;;;83.2256;;0;17.4784;
20120620;15;00;;;13.2295;;28.6775;;;;83.2256;;0;17.4784;
20120620;18;00;;;13.612;;28.3395;;;;84.1896;;0.106812;19.5762;
20120620;21;00;;;13.612;;28.3395;;;;84.1896;;0.106812;19.5762;
20120621;00;00;;;12.744;;27.8691;;;;83.5944;;0.488281;18.2181;
