Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;17.1559;;28.0741;;;;86.7668;;0.774384;23.5656;
20120618;03;00;;;17.7364;;28.6134;;;;85.1077;;0.179291;-9.99e+08;
20120618;06;00;;;17.419;;28.4742;;;;86.2589;;0.171661;23.9353;
20120618;09;00;;;17.319;;28.2919;;;;86.5025;;0.236511;-9.99e+08;
20120618;12;00;;;16.3794;;28.0964;;;;87.4151;;0.427246;23.1638;
20120618;15;00;;;17.3579;;28.2712;;;;85.681;;0.19455;-9.99e+08;
20120618;18;00;;;18.103;;28.2741;;;;84.2277;;0.0534058;23.7741;
20120618;21;00;;;18.1436;;28.062;;;;85.9468;;0.038147;-9.99e+08;
20120619;00;00;;;17.7145;;28.3642;;;;84.0023;;0.038147;24.3022;
20120619;03;00;;;18.3589;;28.5562;;;;83.052;;0.0228882;-9.99e+08;
20120619;06;00;;;17.9127;;28.5653;;;;83.1663;;0;24.4281;
20120619;09;00;;;17.1164;;28.5216;;;;82.4437;;0.038147;-9.99e+08;
20120619;12;00;;;16.9372;;27.9853;;;;85.7614;;0.289917;23.7134;
20120619;15;00;;;16.2301;;27.2213;;;;89.2869;;0.427246;-9.99e+08;
20120619;18;00;;;16.8406;;27.4028;;;;87.5967;;0.183105;22.3496;
20120619;21;00;;;18.097;;27.7358;;;;85.5202;;0.183105;-9.99e+08;
20120620;00;00;;;17.2946;;27.9891;;;;83.29;;0.106812;24.2677;
20120620;03;00;;;17.0126;;28.3055;;;;82.2997;;0;-9.99e+08;
20120620;06;00;;;16.3829;;28.4488;;;;83.0259;;0.00762939;23.1172;
20120620;09;00;;;14.6811;;28.4867;;;;82.1337;;0.00762939;-9.99e+08;
20120620;12;00;;;13.571;;28.365;;;;82.3541;;0;21.5733;
20120620;15;00;;;13.571;;28.365;;;;82.3541;;-0.00762939;21.5733;
20120620;18;00;;;13.5074;;28.0583;;;;83.5523;;0.0305176;18.0498;
20120620;21;00;;;13.5074;;28.0583;;;;83.5523;;0.0305176;18.0498;
20120621;00;00;;;14.8395;;27.8379;;;;84.4496;;0.198364;20.3178;
