Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;7.34771;;27.8866;;;;86.879;;0.102997;11.3701;
20120618;03;00;;;7.53207;;27.4572;;;;88.9697;;0.377655;-9.99e+08;
20120618;06;00;;;7.93302;;26.943;;;;89.9044;;0.530243;12.8047;
20120618;09;00;;;7.54317;;27.7919;;;;84.7073;;0.0114441;-9.99e+08;
20120618;12;00;;;6.8869;;27.9089;;;;84.1377;;0.0190735;11.5283;
20120618;15;00;;;6.00615;;27.7712;;;;85.0133;;0.0343323;-9.99e+08;
20120618;18;00;;;5.07635;;27.4928;;;;86.4043;;0.0915527;9.92309;
20120618;21;00;;;3.73036;;27.3745;;;;87.0324;;0.205994;-9.99e+08;
20120619;00;00;;;2.4909;;27.6142;;;;85.5426;;0.0457764;8.69891;
20120619;03;00;;;3.18816;;27.9937;;;;82.9955;;0.0534058;-9.99e+08;
20120619;06;00;;;2.52896;;28.3153;;;;81.5892;;0.00762939;6.48594;
20120619;09;00;;;8.90876;;27.5216;;;;86.4132;;0.198364;-9.99e+08;
20120619;12;00;;;8.10164;;27.1728;;;;87.9944;;0.442505;13.532;
20120619;15;00;;;8.08415;;27.2526;;;;87.0762;;0.320435;-9.99e+08;
20120619;18;00;;;5.48135;;26.9341;;;;87.0451;;0.236511;11.686;
20120619;21;00;;;4.59883;;25.9546;;;;91.5527;;1.8158;-9.99e+08;
20120620;00;00;;;3.67598;;25.8016;;;;90.4152;;1.38092;9.79967;
20120620;03;00;;;0.778172;;25.368;;;;91.2752;;1.31226;-9.99e+08;
20120620;06;00;;;5.05613;;25.355;;;;90.8555;;0.892639;11.6962;
20120620;09;00;;;2.35308;;25.9554;;;;87.7605;;0.862122;-9.99e+08;
20120620;12;00;;;0.899994;;26.115;;;;87.1175;;1.44958;9.91691;
20120620;15;00;;;0.899994;;26.115;;;;87.1175;;0.587463;9.91691;
20120620;18;00;;;7.2394;;25.3708;;;;92.464;;4.18091;11.0997;
20120620;21;00;;;7.2394;;25.3708;;;;92.464;;4.18091;11.0997;
20120621;00;00;;;7.27953;;25.3066;;;;91.1489;;9.15527;12.407;
