Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;26.6118;;27.3866;;;;92.4012;;5.66864;42.8557;
20120618;03;00;;;21.4391;;26.9572;;;;92.5744;;9.37271;-9.99e+08;
20120618;06;00;;;19.1391;;28.2555;;;;85.3637;;3.01743;39.2709;
20120618;09;00;;;20.7807;;28.0732;;;;87.7613;;0.751495;-9.99e+08;
20120618;12;00;;;18.9795;;27.3776;;;;92.4099;;5.84793;28.3314;
20120618;15;00;;;20.8184;;28.6149;;;;86.0862;;4.77982;-9.99e+08;
20120618;18;00;;;20.6192;;27.7428;;;;90.4599;;2.18201;31.7304;
20120618;21;00;;;21.7686;;28.562;;;;87.126;;4.52423;-9.99e+08;
20120619;00;00;;;23.5028;;29.333;;;;83.2486;;0.50354;32.3952;
20120619;03;00;;;23.9336;;29.7124;;;;80.8138;;0.358582;-9.99e+08;
20120619;06;00;;;22.9183;;29.9403;;;;79.8001;;0.0839233;32.6407;
20120619;09;00;;;22.4801;;29.9591;;;;80.2606;;0.0686646;-9.99e+08;
20120619;12;00;;;23.4213;;30.0165;;;;79.6429;;0.00762939;30.9502;
20120619;15;00;;;23.8005;;29.7838;;;;81.0906;;0.0610352;-9.99e+08;
20120619;18;00;;;24.4768;;29.6216;;;;81.8858;;0.0762939;32.4701;
20120619;21;00;;;23.6054;;29.5796;;;;81.5824;;0.0228882;-9.99e+08;
20120620;00;00;;;23.6113;;29.8641;;;;79.2805;;0.00762939;32.3721;
20120620;03;00;;;22.8724;;29.993;;;;78.5657;;0;-9.99e+08;
20120620;06;00;;;21.4262;;30.0113;;;;79.009;;0.00762939;31.1495;
20120620;09;00;;;22.2231;;30.0492;;;;78.8463;;0;-9.99e+08;
20120620;12;00;;;21.1314;;29.8963;;;;79.613;;0.00762939;29.2012;
20120620;15;00;;;21.1314;;29.8963;;;;79.613;;0.00762939;29.2012;
20120620;18;00;;;21.4231;;29.5583;;;;80.628;;0.0152588;29.057;
20120620;21;00;;;21.4231;;29.5583;;;;80.628;;0.0152588;29.057;
20120621;00;00;;;20.5932;;29.4316;;;;82.0736;;0.167847;28.2342;
