Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;24.4514;;27.4179;;;;91.7198;;0.984192;38.0716;
20120618;03;00;;;27.7715;;28.3009;;;;86.0787;;0.946045;-9.99e+08;
20120618;06;00;;;25.8541;;27.9117;;;;89.5684;;1.8158;40.5808;
20120618;09;00;;;25.2115;;28.1044;;;;89.193;;1.89972;-9.99e+08;
20120618;12;00;;;25.1658;;27.3776;;;;91.9992;;5.43594;38.0343;
20120618;15;00;;;25.0034;;27.3649;;;;92.5728;;4.53186;-9.99e+08;
20120618;18;00;;;26.2975;;27.6178;;;;90.9891;;3.93677;39.0983;
20120618;21;00;;;26.4927;;27.2182;;;;93.0162;;5.96619;-9.99e+08;
20120619;00;00;;;26.6989;;27.1767;;;;92.7501;;6.18744;39.8542;
20120619;03;00;;;29.3695;;26.8374;;;;93.0125;;5.69916;-9.99e+08;
20120619;06;00;;;32.3506;;27.8778;;;;86.3143;;1.89209;43.4998;
20120619;09;00;;;27.9477;;28.4904;;;;84.132;;0.87738;-9.99e+08;
20120619;12;00;;;27.391;;27.2978;;;;91.8628;;4.3335;46.4699;
20120619;15;00;;;23.6394;;27.3151;;;;92.3891;;5.12695;-9.99e+08;
20120619;18;00;;;23.7028;;27.2778;;;;92.9319;;7.69806;39.4203;
20120619;21;00;;;24.769;;27.8921;;;;88.3388;;1.15204;-9.99e+08;
20120620;00;00;;;21.8416;;27.4266;;;;92;;2.99072;37.4029;
20120620;03;00;;;25.2801;;27.7743;;;;88.4875;;2.74658;-9.99e+08;
20120620;06;00;;;24.1452;;28.6675;;;;84.9988;;0.724792;34.8705;
20120620;09;00;;;20.5113;;27.3617;;;;92.5372;;1.93787;-9.99e+08;
20120620;12;00;;;20.9542;;27.99;;;;87.0091;;4.44794;32.9962;
20120620;15;00;;;20.9542;;27.99;;;;87.0091;;2.51007;32.9962;
20120620;18;00;;;21.4241;;27.6833;;;;91.2135;;1.67847;29.1994;
20120620;21;00;;;21.4241;;27.6833;;;;91.2135;;1.67847;29.1994;
20120621;00;00;;;18.2176;;26.9316;;;;92.3318;;4.5929;31.585;
