Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;0.845714;;23.6991;;;;65.2216;;-4.19583e-20;8.19589;
20120618;03;00;;;0.937473;;28.5509;;;;47.9873;;0;-9.99e+08;
20120618;06;00;;;1.59844;;29.6617;;;;44.552;;0;11.5233;
20120618;09;00;;;2.68816;;27.2294;;;;53.4614;;0;-9.99e+08;
20120618;12;00;;;1.94377;;23.0026;;;;69.6488;;1.26218e-26;11.927;
20120618;15;00;;;1.03836;;20.8649;;;;77.6138;;2.52435e-26;-9.99e+08;
20120618;18;00;;;1.62278;;19.1491;;;;79.6995;;0;6.95773;
20120618;21;00;;;2.13624;;18.562;;;;79.1408;;0;-9.99e+08;
20120619;00;00;;;1.26472;;23.8017;;;;69.2315;;0;8.16924;
20120619;03;00;;;1.6018;;28.7749;;;;45.9587;;0;-9.99e+08;
20120619;06;00;;;1.4482;;29.7215;;;;43.1995;;0;12.6824;
20120619;09;00;;;1.33456;;26.7404;;;;55.4783;;0;-9.99e+08;
20120619;12;00;;;3.25415;;22.329;;;;72.0236;;0;13.1485;
20120619;15;00;;;2.9454;;20.8776;;;;74.947;;0;-9.99e+08;
20120619;18;00;;;1.74177;;19.8716;;;;76.8574;;0;8.65993;
20120619;21;00;;;1.98298;;18.4858;;;;80.2127;;0;-9.99e+08;
20120620;00;00;;;1.80831;;23.7704;;;;64.4145;;3.76378e-20;9.56616;
20120620;03;00;;;2.4276;;28.2743;;;;50.4883;;3.9443e-27;-9.99e+08;
20120620;06;00;;;0.373772;;29.5425;;;;50.801;;9.78546e-21;13.6801;
20120620;09;00;;;1.65276;;26.5492;;;;61.09;;0;-9.99e+08;
20120620;12;00;;;2.31831;;22.8963;;;;73.1591;;0;12.4874;
20120620;15;00;;;2.31831;;22.8963;;;;73.1591;;0;12.4874;
20120620;18;00;;;1.19652;;20.402;;;;78.0121;;0;6.81109;
20120620;21;00;;;1.19652;;20.402;;;;78.0121;;0;6.81109;
20120621;00;00;;;0.970297;;23.4629;;;;67.7051;;0;7.19386;
