Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;25.3438;;27.0116;;;;91.0196;;3.90244;39.3606;
20120618;03;00;;;22.2671;;27.3322;;;;90.4204;;3.42941;-9.99e+08;
20120618;06;00;;;19.3274;;26.9117;;;;92.3405;;8.02231;35.3734;
20120618;09;00;;;19.603;;28.3232;;;;84.2637;;3.50189;-9.99e+08;
20120618;12;00;;;19.406;;28.9714;;;;82.0739;;0.148773;28.0922;
20120618;15;00;;;18.5394;;28.8024;;;;83.6368;;0.217438;-9.99e+08;
20120618;18;00;;;17.3532;;28.7116;;;;83.6598;;0.190735;25.5206;
20120618;21;00;;;18.1632;;27.812;;;;88.226;;1.27411;-9.99e+08;
20120619;00;00;;;17.2171;;28.2392;;;;86.2245;;0.473022;25.2248;
20120619;03;00;;;17.6095;;29.0249;;;;82.2632;;0.511169;-9.99e+08;
20120619;06;00;;;17.5098;;28.7215;;;;84.2744;;0.198364;23.5111;
20120619;09;00;;;16.1533;;28.7091;;;;84.1527;;0.50354;-9.99e+08;
20120619;12;00;;;15.9091;;28.2665;;;;86.0365;;0.411987;23.0185;
20120619;15;00;;;15.2583;;28.3776;;;;85.0282;;0.724792;-9.99e+08;
20120619;18;00;;;16.5785;;28.4028;;;;85.2729;;0.0610352;22.1787;
20120619;21;00;;;14.6108;;28.4858;;;;84.5944;;0.0762939;-9.99e+08;
20120620;00;00;;;13.6472;;28.7704;;;;84.4622;;0.0152588;21.8927;
20120620;03;00;;;14.5506;;29.0555;;;;82.3775;;0.00762939;-9.99e+08;
20120620;06;00;;;13.5681;;28.9175;;;;83.3136;;0.198364;19.252;
20120620;09;00;;;11.8485;;29.1742;;;;81.8511;;0.190735;-9.99e+08;
20120620;12;00;;;12.9003;;29.0838;;;;82.6667;;0.221252;17.8296;
20120620;15;00;;;12.9003;;29.0838;;;;82.6667;;0.0305176;17.8296;
20120620;18;00;;;11.5891;;28.777;;;;83.2597;;0.0152588;16.9241;
20120620;21;00;;;11.5891;;28.777;;;;83.2597;;0.0152588;16.9241;
20120621;00;00;;;11.4951;;28.3379;;;;85.1137;;0.137329;15.6286;
