Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;14.3793;;28.5741;;;;82.9797;;-4.19583e-20;19.2372;
20120618;03;00;;;14.8731;;28.6447;;;;83.1562;;0;-9.99e+08;
20120618;06;00;;;15.0395;;28.568;;;;83.1868;;0;19.7226;
20120618;09;00;;;15.1077;;28.2919;;;;84.6297;;0;-9.99e+08;
20120618;12;00;;;14.9814;;28.1901;;;;84.2869;;1.26218e-26;19.8928;
20120618;15;00;;;14.8329;;28.1462;;;;84.9231;;2.52435e-26;-9.99e+08;
20120618;18;00;;;15.396;;28.0241;;;;85.5673;;0;20.1974;
20120618;21;00;;;15.9773;;28.062;;;;85.6958;;0;-9.99e+08;
20120619;00;00;;;17.107;;28.3642;;;;82.7912;;0;22.4303;
20120619;03;00;;;17.6035;;28.5562;;;;81.8584;;0;-9.99e+08;
20120619;06;00;;;18.103;;28.659;;;;81.6262;;0;23.6592;
20120619;09;00;;;18.1888;;28.4591;;;;82.4372;;0.312805;-9.99e+08;
20120619;12;00;;;18.9581;;28.6728;;;;81.5733;;0.183105;26.9559;
20120619;15;00;;;18.4703;;28.6276;;;;82.4983;;0.00762939;-9.99e+08;
20120619;18;00;;;18.5061;;28.1841;;;;86.2557;;0.1297;25.1403;
20120619;21;00;;;19.4013;;27.3921;;;;87.6543;;0.648499;-9.99e+08;
20120620;00;00;;;19.9357;;28.1766;;;;83.7947;;0.0152588;26.3294;
20120620;03;00;;;19.4763;;28.743;;;;81.6346;;0;-9.99e+08;
20120620;06;00;;;18.2294;;28.7925;;;;81.3973;;0.00762939;26.4604;
20120620;09;00;;;18.0187;;28.7679;;;;81.5722;;0.0228882;-9.99e+08;
20120620;12;00;;;16.6814;;28.8338;;;;81.4566;;0.114441;23.8723;
20120620;15;00;;;16.6814;;28.8338;;;;81.4566;;0.0915527;23.8723;
20120620;18;00;;;15.0568;;26.8395;;;;90.4915;;2.41089;23.2079;
20120620;21;00;;;15.0568;;26.8395;;;;90.4915;;2.41089;23.2079;
20120621;00;00;;;16.883;;27.4629;;;;85.5354;;7.14111;23.2451;
