Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;4.87818;;27.8866;;;;80.7714;;-4.19583e-20;10.512;
20120618;03;00;;;4.77385;;28.1447;;;;79.5736;;0;-9.99e+08;
20120618;06;00;;;5.72316;;28.193;;;;80.308;;0;8.70791;
20120618;09;00;;;6.00397;;28.2607;;;;81.0208;;0;-9.99e+08;
20120618;12;00;;;4.9233;;28.1276;;;;81.511;;1.26218e-26;9.36031;
20120618;15;00;;;4.07198;;27.6149;;;;83.521;;0.137329;-9.99e+08;
20120618;18;00;;;4.92731;;27.3366;;;;84.6336;;0.0305176;8.21259;
20120618;21;00;;;4.70285;;26.937;;;;87.2549;;0.106812;-9.99e+08;
20120619;00;00;;;4.26962;;26.958;;;;87.6555;;0.038147;7.97371;
20120619;03;00;;;5.14666;;27.2124;;;;87.4176;;0.00762939;-9.99e+08;
20120619;06;00;;;6.60463;;27.784;;;;85.3011;;0;9.90312;
20120619;09;00;;;6.04844;;27.9279;;;;84.3243;;0.00762939;-9.99e+08;
20120619;12;00;;;5.6325;;27.4853;;;;87.115;;0.0534058;9.9231;
20120619;15;00;;;4.95901;;27.0651;;;;87.8359;;0.1297;-9.99e+08;
20120619;18;00;;;6.2001;;26.3716;;;;90.1586;;0.495911;9.72875;
20120619;21;00;;;3.64073;;26.2671;;;;89.2772;;0.488281;-9.99e+08;
20120620;00;00;;;5.78333;;26.0516;;;;90.2954;;0.488281;9.61932;
20120620;03;00;;;10.2851;;26.2118;;;;89.1683;;0.167847;-9.99e+08;
20120620;06;00;;;10.9056;;26.9175;;;;85.0901;;0.0686646;15.2995;
20120620;09;00;;;8.5301;;26.2992;;;;86.8797;;0.167847;-9.99e+08;
20120620;12;00;;;6.395;;27.0213;;;;83.5482;;0.190735;15.747;
20120620;15;00;;;6.395;;27.0213;;;;83.5482;;0.0228882;15.747;
20120620;18;00;;;4.42688;;26.652;;;;84.5252;;1.08337;11.6711;
20120620;21;00;;;4.42688;;26.652;;;;84.5252;;1.08337;11.6711;
20120621;00;00;;;2.86275;;26.3066;;;;87.6121;;0.869751;9.31821;
