Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;12.7559;;27.4179;;;;88.7824;;-4.19583e-20;18.3146;
20120618;03;00;;;11.6005;;28.2697;;;;84.3364;;0;-9.99e+08;
20120618;06;00;;;8.9206;;29.318;;;;80.3204;;0;16.9471;
20120618;09;00;;;11.5337;;29.2919;;;;80.7855;;0;-9.99e+08;
20120618;12;00;;;12.1757;;28.9089;;;;79.7385;;1.26218e-26;15.6138;
20120618;15;00;;;13.162;;28.0212;;;;84.4176;;2.52435e-26;-9.99e+08;
20120618;18;00;;;12.3493;;27.6178;;;;85.2816;;0;17.3745;
20120618;21;00;;;12.0319;;27.4995;;;;84.5249;;0;-9.99e+08;
20120619;00;00;;;11.4722;;27.6455;;;;83.6888;;0;16.3648;
20120619;03;00;;;9.3445;;27.9937;;;;82.1554;;0;-9.99e+08;
20120619;06;00;;;7.7632;;28.2528;;;;82.2948;;0;15.2662;
20120619;09;00;;;8.04876;;28.3654;;;;83.3898;;0;-9.99e+08;
20120619;12;00;;;8.33271;;28.4228;;;;84.0676;;0;11.0565;
20120619;15;00;;;9.13311;;28.0963;;;;85.8765;;0.175476;-9.99e+08;
20120619;18;00;;;8.61429;;27.8091;;;;86.3508;;0.106812;12.5081;
20120619;21;00;;;8.91659;;27.3921;;;;88.5638;;0.0152588;-9.99e+08;
20120620;00;00;;;9.00532;;27.3016;;;;88.3888;;0;12.5714;
20120620;03;00;;;7.81766;;27.493;;;;86.918;;0;-9.99e+08;
20120620;06;00;;;5.46;;28.0738;;;;82.6272;;0;12.3797;
20120620;09;00;;;6.03516;;28.3304;;;;82.8348;;0.0152588;-9.99e+08;
20120620;12;00;;;8.41557;;27.6463;;;;86.5994;;0.37384;11.3009;
20120620;15;00;;;8.41557;;27.6463;;;;86.5994;;0.358582;11.3009;
20120620;18;00;;;11.9539;;27.0895;;;;88.7802;;0.0305176;16.1096;
20120620;21;00;;;11.9539;;27.0895;;;;88.7802;;0.0305176;16.1096;
20120621;00;00;;;10.5277;;26.9941;;;;88.054;;0.0305176;16.0975;
