Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;23.3522;;28.5429;;;;83.3383;;0.602722;31.5789;
20120618;03;00;;;21.4838;;28.4572;;;;85.0937;;0.228882;-9.99e+08;
20120618;06;00;;;23.7796;;27.4742;;;;91.2787;;1.77383;33.5053;
20120618;09;00;;;25.6476;;27.1669;;;;91.676;;2.72369;-9.99e+08;
20120618;12;00;;;22.2435;;27.2839;;;;91.4499;;4.27628;35.181;
20120618;15;00;;;18.1612;;27.3649;;;;90.135;;6.31332;-9.99e+08;
20120618;18;00;;;17.2477;;27.8991;;;;85.5564;;2.89154;35.3204;
20120618;21;00;;;19.8162;;27.9057;;;;85.432;;0.656128;-9.99e+08;
20120619;00;00;;;18.4499;;28.5517;;;;82.3319;;0.25177;34.7455;
20120619;03;00;;;17.2082;;27.7437;;;;86.6913;;2.40326;-9.99e+08;
20120619;06;00;;;23.5491;;28.0965;;;;85.7035;;1.06812;38.5505;
20120619;09;00;;;19.0691;;28.2716;;;;85.3458;;0.419617;-9.99e+08;
20120619;12;00;;;14.4099;;28.954;;;;83.3903;;0.75531;38.3902;
20120619;15;00;;;15.9393;;29.7526;;;;78.6914;;0.289917;-9.99e+08;
20120619;18;00;;;17.311;;29.3091;;;;80.685;;0.0915527;26.4995;
20120619;21;00;;;18.6053;;29.0171;;;;81.2875;;0.0762939;-9.99e+08;
20120620;00;00;;;18.0927;;28.2079;;;;85.1515;;1.10626;31.8064;
20120620;03;00;;;24.906;;28.5243;;;;83.6456;;0.801086;-9.99e+08;
20120620;06;00;;;24.4573;;29.0738;;;;82.61;;0.1297;33.4599;
20120620;09;00;;;23.5223;;29.2054;;;;83.6447;;0.747681;-9.99e+08;
20120620;12;00;;;21.2628;;29.3338;;;;82.9309;;0.762939;37.1424;
20120620;15;00;;;21.2628;;29.3338;;;;82.9309;;0.0152588;37.1424;
20120620;18;00;;;17.3318;;29.2145;;;;82.704;;0.0457764;27.7964;
20120620;21;00;;;17.3318;;29.2145;;;;82.704;;0.0457764;27.7964;
20120621;00;00;;;15.6358;;28.6816;;;;83.9165;;1.14441;29.4284;
