Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;6.22404;;27.3866;;;;80.9504;;-4.19583e-20;11.9358;
20120618;03;00;;;6.35641;;27.8322;;;;78.7371;;0;-9.99e+08;
20120618;06;00;;;7.74223;;27.7867;;;;81.08;;0;11.0354;
20120618;09;00;;;7.61749;;27.6982;;;;82.6231;;0;-9.99e+08;
20120618;12;00;;;6.60127;;27.4714;;;;83.8505;;1.26218e-26;11.3878;
20120618;15;00;;;5.59344;;27.1774;;;;83.9685;;2.52435e-26;-9.99e+08;
20120618;18;00;;;5.56825;;26.8678;;;;84.8394;;0;9.48455;
20120618;21;00;;;4.91728;;26.562;;;;86.8392;;0.0991821;-9.99e+08;
20120619;00;00;;;4.85189;;26.708;;;;86.8622;;0.0305176;8.54893;
20120619;03;00;;;6.42652;;26.9312;;;;87.7842;;0.0228882;-9.99e+08;
20120619;06;00;;;7.8548;;27.3153;;;;86.9045;;0;11.196;
20120619;09;00;;;6.67315;;27.5529;;;;84.6599;;0;-9.99e+08;
20120619;12;00;;;6.36187;;26.9853;;;;88.7648;;0.0228882;11.5444;
20120619;15;00;;;5.37022;;26.5338;;;;89.6398;;0.236511;-9.99e+08;
20120619;18;00;;;5.39204;;25.9966;;;;91.0833;;0.312805;9.31489;
20120619;21;00;;;2.83281;;25.7358;;;;90.4506;;0.511169;-9.99e+08;
20120620;00;00;;;5.68517;;25.8641;;;;90.0144;;0.534058;8.98714;
20120620;03;00;;;10.4082;;26.2118;;;;88.2445;;0.167847;-9.99e+08;
20120620;06;00;;;10.4769;;26.855;;;;84.0896;;0.0228882;15.2482;
20120620;09;00;;;9.70461;;25.9554;;;;87.8912;;0.0991821;-9.99e+08;
20120620;12;00;;;5.7052;;26.5525;;;;84.2425;;0.1297;16.4551;
20120620;15;00;;;5.7052;;26.5525;;;;84.2425;;0.0305176;16.4551;
20120620;18;00;;;1.77837;;25.7458;;;;87.2441;;2.38037;9.40815;
20120620;21;00;;;1.77837;;25.7458;;;;87.2441;;2.38037;9.40815;
20120621;00;00;;;2.59615;;25.5879;;;;90.8916;;2.15149;6.61104;
