Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;30.146;;28.1991;;;;87.7997;;0.511169;42.6279;
20120618;03;00;;;29.4735;;28.3322;;;;86.9664;;0.732422;-9.99e+08;
20120618;06;00;;;28.6242;;27.9742;;;;87.7474;;1.18256;43.2462;
20120618;09;00;;;28.2636;;27.4169;;;;90.6087;;1.81198;-9.99e+08;
20120618;12;00;;;26.4776;;27.3776;;;;92.1359;;4.69589;41.6129;
20120618;15;00;;;25.3662;;27.6774;;;;90.9571;;6.67191;-9.99e+08;
20120618;18;00;;;28.5812;;27.3678;;;;92.3344;;7.99561;39.0641;
20120618;21;00;;;27.8903;;27.5307;;;;90.7153;;7.90405;-9.99e+08;
20120619;00;00;;;27.1805;;27.1767;;;;92.6122;;5.02014;40.1256;
20120619;03;00;;;25.9222;;27.0874;;;;93.3012;;3.54004;-9.99e+08;
20120619;06;00;;;26.201;;26.909;;;;93.5641;;5.14221;40.1149;
20120619;09;00;;;27.2302;;27.8029;;;;88.6223;;1.17493;-9.99e+08;
20120619;12;00;;;26.8348;;28.2665;;;;87.0488;;1.13678;41.9535;
20120619;15;00;;;23.5302;;27.9088;;;;90.1259;;1.52588;-9.99e+08;
20120619;18;00;;;23.0094;;27.5903;;;;91.5783;;5.71442;35.595;
20120619;21;00;;;21.4177;;27.1108;;;;92.7106;;6.7215;-9.99e+08;
20120620;00;00;;;24.8732;;27.6766;;;;89.2009;;1.09863;35.0223;
20120620;03;00;;;24.0876;;27.7118;;;;89.6647;;0.862122;-9.99e+08;
20120620;06;00;;;21.0383;;27.4488;;;;91.3806;;2.61688;34.73;
20120620;09;00;;;20.0391;;29.0179;;;;83.6265;;0.968933;-9.99e+08;
20120620;12;00;;;20.51;;29.2088;;;;83.2782;;1.06812;28.6678;
20120620;15;00;;;20.51;;29.2088;;;;83.2782;;0.0991821;28.6678;
20120620;18;00;;;21.146;;28.902;;;;84.979;;0.473022;27.766;
20120620;21;00;;;21.146;;28.902;;;;84.979;;0.473022;27.766;
20120621;00;00;;;19.9679;;27.4316;;;;90.5935;;1.72424;28.7734;
