Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;11.0275;;28.3866;;;;85.1608;;0.0152588;16.2263;
20120618;03;00;;;9.63078;;28.6134;;;;83.7582;;0.0305176;-9.99e+08;
20120618;06;00;;;7.06076;;28.6617;;;;82.7156;;0;14.6367;
20120618;09;00;;;5.84195;;28.6044;;;;82.3574;;0;-9.99e+08;
20120618;12;00;;;5.95334;;28.5026;;;;82.5009;;0;9.86529;
20120618;15;00;;;5.75972;;28.1774;;;;83.576;;0.0038147;-9.99e+08;
20120618;18;00;;;6.12129;;27.9616;;;;83.1015;;0;9.94017;
20120618;21;00;;;4.44812;;27.812;;;;83.5723;;0.00762939;-9.99e+08;
20120619;00;00;;;3.89508;;27.8642;;;;82.62;;0;8.87546;
20120619;03;00;;;3.81002;;28.2124;;;;80.4136;;0;-9.99e+08;
20120619;06;00;;;3.57853;;28.4715;;;;79.4003;;0;6.81816;
20120619;09;00;;;5.54295;;28.5216;;;;80.5595;;0;-9.99e+08;
20120619;12;00;;;5.66417;;28.3915;;;;81.3075;;0;8.42523;
20120619;15;00;;;5.14471;;28.0963;;;;83.4077;;0.00762939;-9.99e+08;
20120619;18;00;;;3.20305;;27.6528;;;;84.9572;;0.0457764;8.16823;
20120619;21;00;;;4.81325;;27.0483;;;;88.0174;;0.175476;-9.99e+08;
20120620;00;00;;;6.60004;;27.0829;;;;87.3351;;0.137329;10.3768;
20120620;03;00;;;7.47036;;27.4305;;;;84.6464;;0.106812;-9.99e+08;
20120620;06;00;;;4.5238;;27.355;;;;83.2799;;0.221252;11.6146;
20120620;09;00;;;6.0978;;26.6429;;;;86.7789;;0.396729;-9.99e+08;
20120620;12;00;;;4.25288;;26.8025;;;;87.8187;;0.427246;11.9843;
20120620;15;00;;;4.25288;;26.8025;;;;87.8187;;0.0305176;11.9843;
20120620;18;00;;;2.58772;;25.902;;;;90.4353;;0.991821;10.6972;
20120620;21;00;;;2.58772;;25.902;;;;90.4353;;0.991821;10.6972;
20120621;00;00;;;4.52394;;25.0879;;;;91.4113;;10.8032;10.1915;
