Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;21.4605;;28.9491;;;;82.7777;;0.141144;30.8253;
20120618;03;00;;;21.0244;;29.1447;;;;82.0142;;0.209808;-9.99e+08;
20120618;06;00;;;21.7782;;28.4117;;;;85.502;;0.614166;31.2936;
20120618;09;00;;;21.5016;;29.1044;;;;82.4091;;0.152588;-9.99e+08;
20120618;12;00;;;22.173;;29.2839;;;;81.401;;0.1297;30.1653;
20120618;15;00;;;21.8047;;28.8962;;;;83.2835;;0.144958;-9.99e+08;
20120618;18;00;;;22.9805;;28.9303;;;;82.1232;;0.236511;31.0337;
20120618;21;00;;;23.5977;;28.7495;;;;82.7;;0.038147;-9.99e+08;
20120619;00;00;;;23.4768;;28.6455;;;;82.5803;;0.137329;33.2248;
20120619;03;00;;;24.8041;;28.6812;;;;81.8716;;0.114441;-9.99e+08;
20120619;06;00;;;24.0586;;28.659;;;;82.3371;;0.190735;36.5211;
20120619;09;00;;;22.3165;;27.5529;;;;90.1883;;0.37384;-9.99e+08;
20120619;12;00;;;22.9635;;28.2978;;;;86.2909;;0.167847;35.3299;
20120619;15;00;;;22.6908;;28.5963;;;;85.9191;;0.434875;-9.99e+08;
20120619;18;00;;;23.2313;;28.7466;;;;84.5628;;0.312805;32.3733;
20120619;21;00;;;21.5403;;28.0483;;;;88.2204;;0.564575;-9.99e+08;
20120620;00;00;;;20.5236;;27.6141;;;;89.1967;;2.03705;31.6146;
20120620;03;00;;;21.207;;27.5868;;;;90.3213;;1.33514;-9.99e+08;
20120620;06;00;;;21.0038;;28.105;;;;87.5983;;1.67847;30.8078;
20120620;09;00;;;21.7328;;28.4867;;;;84.7985;;1.23596;-9.99e+08;
20120620;12;00;;;19.2346;;27.615;;;;90.7788;;2.39563;30.813;
20120620;15;00;;;19.2346;;27.615;;;;90.7788;;1.15967;30.813;
20120620;18;00;;;19.9234;;27.3395;;;;88.5357;;7.59888;26.5435;
20120620;21;00;;;19.9234;;27.3395;;;;88.5357;;7.59888;26.5435;
20120621;00;00;;;20.2309;;27.7754;;;;88.3709;;1.05286;28.0482;
