Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;11.8647;;28.5429;;;;84.0673;;-4.19583e-20;15.3739;
20120618;03;00;;;12.0856;;28.7697;;;;82.5692;;0;-9.99e+08;
20120618;06;00;;;12.5688;;28.8805;;;;80.6178;;0;16.4763;
20120618;09;00;;;10.7348;;28.8232;;;;80.5012;;0;-9.99e+08;
20120618;12;00;;;11.0942;;28.5651;;;;81.5582;;1.26218e-26;16.3295;
20120618;15;00;;;11.4899;;28.1149;;;;82.9644;;2.52435e-26;-9.99e+08;
20120618;18;00;;;9.64279;;27.8991;;;;83.7027;;0;15.2558;
20120618;21;00;;;10.1711;;27.9682;;;;82.6201;;0.0534058;-9.99e+08;
20120619;00;00;;;10.9894;;28.3017;;;;81.2403;;0.0305176;14.9372;
20120619;03;00;;;7.85933;;28.3374;;;;81.2452;;0.175476;-9.99e+08;
20120619;06;00;;;7.72721;;27.5653;;;;85.6575;;0.442505;14.5315;
20120619;09;00;;;7.68781;;27.5841;;;;86.2915;;0.37384;-9.99e+08;
20120619;12;00;;;6.87959;;27.954;;;;84.8857;;0.0228882;11.2501;
20120619;15;00;;;7.31215;;28.0338;;;;83.8888;;0.0762939;-9.99e+08;
20120619;18;00;;;7.35234;;27.9028;;;;84.2384;;0.038147;10.6951;
20120619;21;00;;;6.89595;;27.6421;;;;85.3868;;0.152588;-9.99e+08;
20120620;00;00;;;10.3186;;27.4891;;;;86.9818;;0.160217;13.6706;
20120620;03;00;;;12.5656;;27.8055;;;;85.4272;;0.450134;-9.99e+08;
20120620;06;00;;;11.7751;;27.6363;;;;86.5392;;0.541687;16.9378;
20120620;09;00;;;9.79013;;27.0179;;;;89.5465;;0.610352;-9.99e+08;
20120620;12;00;;;9.20609;;26.9588;;;;87.5712;;1.08337;15.8249;
20120620;15;00;;;9.20609;;26.9588;;;;87.5712;;0.473022;15.8249;
20120620;18;00;;;10.7996;;27.5583;;;;84.6093;;0.183105;14.6175;
20120620;21;00;;;10.7996;;27.5583;;;;84.6093;;0.183105;14.6175;
20120621;00;00;;;8.56225;;27.9004;;;;83.2329;;0.0915527;14.7477;
