Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;6.70575;;28.2304;;;;84.6518;;0.00762939;13.2078;
20120618;03;00;;;6.65691;;28.3322;;;;84.0971;;0.0152588;-9.99e+08;
20120618;06;00;;;5.98113;;28.443;;;;83.5374;;0.0114441;9.68751;
20120618;09;00;;;6.80793;;28.3232;;;;83.1685;;0.0190735;-9.99e+08;
20120618;12;00;;;6.42227;;27.9401;;;;85.7538;;0.0686646;9.6128;
20120618;15;00;;;6.28486;;27.6149;;;;87.5311;;0.164032;-9.99e+08;
20120618;18;00;;;4.9747;;27.4303;;;;87.9386;;0.312805;9.24534;
20120618;21;00;;;4.04936;;27.312;;;;88.1897;;0.404358;-9.99e+08;
20120619;00;00;;;1.80586;;27.4892;;;;86.7971;;0.0762939;8.02117;
20120619;03;00;;;3.9629;;27.8999;;;;84.5739;;0.038147;-9.99e+08;
20120619;06;00;;;3.18869;;28.2528;;;;82.4143;;0;7.06306;
20120619;09;00;;;5.73147;;28.4591;;;;81.2532;;0;-9.99e+08;
20120619;12;00;;;8.12966;;27.9228;;;;84.5118;;0.0534058;11.2007;
20120619;15;00;;;6.07472;;27.5651;;;;86.2097;;0.190735;-9.99e+08;
20120619;18;00;;;4.37412;;26.2466;;;;91.5065;;1.6098;11.3215;
20120619;21;00;;;3.62006;;26.5483;;;;88.5039;;0.648499;-9.99e+08;
20120620;00;00;;;4.58932;;26.4891;;;;87.9381;;0.411987;9.5149;
20120620;03;00;;;3.11005;;26.0243;;;;89.0228;;1.31989;-9.99e+08;
20120620;06;00;;;5.0723;;26.1363;;;;88.6254;;1.02997;11.7076;
20120620;09;00;;;1.6013;;26.4554;;;;87.4086;;0.442505;-9.99e+08;
20120620;12;00;;;2.59287;;26.1463;;;;88.5559;;1.05286;11.3047;
20120620;15;00;;;2.59287;;26.1463;;;;88.5559;;0.610352;11.3047;
20120620;18;00;;;5.2698;;25.1833;;;;92.1768;;2.74658;10.7314;
20120620;21;00;;;5.2698;;25.1833;;;;92.1768;;2.74658;10.7314;
20120621;00;00;;;7.10754;;25.2754;;;;91.5591;;10.7727;12.0899;
