Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;16.0965;;28.7304;;;;83.5987;;0.102997;22.5443;
20120618;03;00;;;14.7872;;28.7072;;;;83.8888;;0.247955;-9.99e+08;
20120618;06;00;;;14.2534;;28.8492;;;;83.456;;0.087738;21.0933;
20120618;09;00;;;12.8853;;28.8232;;;;83.3388;;0.00762939;-9.99e+08;
20120618;12;00;;;13.0368;;28.7526;;;;83.9733;;0.0038147;18.6778;
20120618;15;00;;;11.0727;;28.5212;;;;84.957;;0.0038147;-9.99e+08;
20120618;18;00;;;11.4386;;28.3053;;;;85.842;;0;17.1239;
20120618;21;00;;;11.4774;;28.2807;;;;84.5972;;0.0152588;-9.99e+08;
20120619;00;00;;;11.2887;;28.458;;;;82.4415;;0.0228882;16.0497;
20120619;03;00;;;10.7041;;28.7437;;;;80.9387;;0.0152588;-9.99e+08;
20120619;06;00;;;9.75776;;28.6903;;;;81.7475;;0;15.1029;
20120619;09;00;;;9.33256;;28.6466;;;;82.0996;;0;-9.99e+08;
20120619;12;00;;;10.3774;;28.5478;;;;82.5091;;0;13.887;
20120619;15;00;;;8.40608;;28.4088;;;;82.1181;;0;-9.99e+08;
20120619;18;00;;;5.92767;;28.1216;;;;82.0825;;0;13.9433;
20120619;21;00;;;5.10326;;27.9858;;;;82.3611;;0;-9.99e+08;
20120620;00;00;;;6.0751;;28.0516;;;;82.3332;;0;9.401;
20120620;03;00;;;5.96847;;28.2118;;;;81.5775;;0;-9.99e+08;
20120620;06;00;;;6.67488;;28.4175;;;;80.4221;;0;9.6782;
20120620;09;00;;;5.66365;;28.4867;;;;79.6815;;0.00762939;-9.99e+08;
20120620;12;00;;;5.02544;;28.3963;;;;79.2087;;0.0152588;10.0194;
20120620;15;00;;;5.02544;;28.3963;;;;79.2087;;0.00762939;10.0194;
20120620;18;00;;;6.11934;;27.5895;;;;84.3649;;0.167847;8.89178;
20120620;21;00;;;6.11934;;27.5895;;;;84.3649;;0.167847;8.89178;
20120621;00;00;;;2.89738;;27.0566;;;;84.7491;;0.991821;9.9428;
