Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;29.5791;;27.0741;;;;90.4844;;3.00217;41.4413;
20120618;03;00;;;32.4839;;27.2072;;;;88.4283;;1.32751;-9.99e+08;
20120618;06;00;;;29.3647;;27.818;;;;86.8385;;0.480652;44.2865;
20120618;09;00;;;29.0236;;27.5419;;;;89.8159;;0.984192;-9.99e+08;
20120618;12;00;;;29.6133;;27.0026;;;;92.5294;;1.3237;41.2199;
20120618;15;00;;;29.0246;;26.8649;;;;93.5204;;2.28119;-9.99e+08;
20120618;18;00;;;34.0787;;26.6491;;;;90.6637;;2.76184;47.3166;
20120618;21;00;;;30.1711;;26.7182;;;;93.2719;;3.77655;-9.99e+08;
20120619;00;00;;;31.9105;;27.083;;;;93.0223;;8.28552;46.8062;
20120619;03;00;;;35.7774;;27.8999;;;;87.7278;;4.52423;-9.99e+08;
20120619;06;00;;;35.3345;;27.8465;;;;87.7162;;2.35748;48.4813;
20120619;09;00;;;34.3377;;27.7404;;;;89.1417;;3.96729;-9.99e+08;
20120619;12;00;;;32.0389;;27.9853;;;;88.0542;;2.76947;48.4899;
20120619;15;00;;;27.9256;;28.0026;;;;88.4238;;1.79291;-9.99e+08;
20120619;18;00;;;27.2383;;28.5903;;;;84.303;;0.938416;42.8565;
20120619;21;00;;;25.2;;28.2671;;;;84.3283;;0.732422;-9.99e+08;
20120620;00;00;;;21.8697;;27.4579;;;;92.2749;;4.22668;36.4366;
20120620;03;00;;;21.8237;;28.0555;;;;88.768;;1.89209;-9.99e+08;
20120620;06;00;;;22.0003;;27.98;;;;88.6241;;2.34985;30.6028;
20120620;09;00;;;20.1362;;28.7367;;;;85.689;;0.190735;-9.99e+08;
20120620;12;00;;;19.8275;;28.9275;;;;84.4649;;0.526428;29.8809;
20120620;15;00;;;19.8275;;28.9275;;;;84.4649;;0.335693;29.8809;
20120620;18;00;;;19.4207;;28.402;;;;87.1948;;2.74658;26.3042;
20120620;21;00;;;19.4207;;28.402;;;;87.1948;;2.74658;26.3042;
20120621;00;00;;;16.2804;;28.9316;;;;84.5509;;4.08936;25.9106;
