Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;23.6461;;28.8554;;;;82.0539;;0.0457764;33.7546;
20120618;03;00;;;22.2105;;28.9572;;;;81.2885;;0.0038147;-9.99e+08;
20120618;06;00;;;21.5838;;29.5367;;;;78.8662;;0;31.753;
20120618;09;00;;;19.6431;;29.5107;;;;79.2072;;0;-9.99e+08;
20120618;12;00;;;18.2238;;29.8151;;;;77.7126;;0.152588;28.6845;
20120618;15;00;;;19.249;;29.7087;;;;77.4998;;0.0152588;-9.99e+08;
20120618;18;00;;;19.2696;;29.0866;;;;80.617;;0.0686646;26.6047;
20120618;21;00;;;19.4065;;28.4995;;;;85.3596;;0.465393;-9.99e+08;
20120619;00;00;;;20.0926;;28.8642;;;;83.3226;;0.183105;31.296;
20120619;03;00;;;20.7179;;29.2437;;;;81.8133;;0.038147;-9.99e+08;
20120619;06;00;;;20.4188;;29.8465;;;;79.562;;0.0152588;28.0731;
20120619;09;00;;;19.4862;;30.2716;;;;78.4901;;0;-9.99e+08;
20120619;12;00;;;18.9685;;30.7978;;;;73.7954;;0.0305176;26.9976;
20120619;15;00;;;19.8354;;30.1588;;;;75.0452;;0;-9.99e+08;
20120619;18;00;;;20.3808;;29.0903;;;;81.7117;;0.0686646;26.7919;
20120619;21;00;;;21.0124;;28.4858;;;;86.0862;;0.526428;-9.99e+08;
20120620;00;00;;;21.6363;;28.8641;;;;84.1042;;0.320435;29.6307;
20120620;03;00;;;21.5561;;29.0555;;;;82.4965;;0.244141;-9.99e+08;
20120620;06;00;;;18.9364;;29.5738;;;;81.1318;;0.0457764;29.3099;
20120620;09;00;;;18.2223;;29.1429;;;;82.7973;;0.160217;-9.99e+08;
20120620;12;00;;;16.5524;;28.8963;;;;83.0068;;0.488281;25.7879;
20120620;15;00;;;16.5524;;28.8963;;;;83.0068;;0.328064;25.7879;
20120620;18;00;;;17.9712;;29.2145;;;;81.4041;;0.289917;24.216;
20120620;21;00;;;17.9712;;29.2145;;;;81.4041;;0.289917;24.216;
20120621;00;00;;;14.5408;;28.2129;;;;86.1024;;0.762939;23.8735;
