Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;19.7472;;29.2929;;;;79.4337;;0.610352;33.8799;
20120618;03;00;;;18.4582;;29.4884;;;;78.6001;;0.0038147;-9.99e+08;
20120618;06;00;;;16.9057;;29.7867;;;;78.1142;;0;26.0217;
20120618;09;00;;;16.4815;;29.2607;;;;82.3065;;0.312805;-9.99e+08;
20120618;12;00;;;17.3335;;30.0339;;;;78.8519;;0.141144;23.422;
20120618;15;00;;;17.6251;;29.7712;;;;80.4329;;0.0267029;-9.99e+08;
20120618;18;00;;;18.5445;;29.3991;;;;81.9362;;0;24.4746;
20120618;21;00;;;18.574;;29.312;;;;81.4571;;0.0762939;-9.99e+08;
20120619;00;00;;;18.6428;;29.3017;;;;80.7672;;0;24.6439;
20120619;03;00;;;18.4764;;29.2749;;;;81.699;;0;-9.99e+08;
20120619;06;00;;;18.5343;;29.284;;;;81.8107;;0;25.3051;
20120619;09;00;;;17.3884;;29.5841;;;;80.7943;;0.00762939;-9.99e+08;
20120619;12;00;;;17.9176;;29.9228;;;;78.8419;;0;24.4822;
20120619;15;00;;;17.7241;;29.9401;;;;76.6207;;0;-9.99e+08;
20120619;18;00;;;17.3467;;29.6216;;;;76.9007;;0;24.3714;
20120619;21;00;;;18.2721;;29.2983;;;;79.2464;;0;-9.99e+08;
20120620;00;00;;;16.4701;;29.1141;;;;81.8511;;0;24.131;
20120620;03;00;;;15.6281;;29.1493;;;;81.4433;;0;-9.99e+08;
20120620;06;00;;;16.4509;;29.1675;;;;81.7903;;0;21.8757;
20120620;09;00;;;15.9724;;29.2679;;;;79.5444;;-0.00762939;-9.99e+08;
20120620;12;00;;;14.6028;;29.4275;;;;80.3594;;-0.00762939;21.8334;
20120620;15;00;;;14.6028;;29.4275;;;;80.3594;;0;21.8334;
20120620;18;00;;;14.2723;;29.3083;;;;80.139;;0;19.4186;
20120620;21;00;;;14.2723;;29.3083;;;;80.139;;0;19.4186;
20120621;00;00;;;12.3683;;29.4004;;;;76.9556;;0.0152588;18.8844;
