Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;16.9322;;28.8554;;;;82.888;;0.0114441;22.2937;
20120618;03;00;;;16.6329;;28.8322;;;;85.0036;;0;-9.99e+08;
20120618;06;00;;;16.6465;;28.9742;;;;82.9869;;0.0152588;22.7507;
20120618;09;00;;;16.1254;;29.0419;;;;82.4026;;0.0152588;-9.99e+08;
20120618;12;00;;;15.9691;;29.0026;;;;82.4332;;0.0114441;21.6318;
20120618;15;00;;;16.1309;;28.8337;;;;83.7611;;-0.0038147;-9.99e+08;
20120618;18;00;;;16.9919;;28.5241;;;;84.8661;;0;22.2553;
20120618;21;00;;;16.6194;;28.4995;;;;84.249;;0.00762939;-9.99e+08;
20120619;00;00;;;15.9238;;28.5517;;;;83.171;;0.00762939;22.3449;
20120619;03;00;;;16.0224;;28.6812;;;;82.2274;;0;-9.99e+08;
20120619;06;00;;;16.5401;;28.6903;;;;81.8657;;0;22.1936;
20120619;09;00;;;16.0504;;28.6779;;;;81.9843;;0.038147;-9.99e+08;
20120619;12;00;;;15.9444;;28.5165;;;;82.8652;;0.12207;21.6156;
20120619;15;00;;;15.7701;;28.5963;;;;82.4951;;0.0839233;-9.99e+08;
20120619;18;00;;;15.724;;28.3403;;;;83.5475;;0.00762939;21.0245;
20120619;21;00;;;15.4676;;28.0483;;;;85.1734;;0;-9.99e+08;
20120620;00;00;;;14.3017;;28.1766;;;;83.3085;;0.00762939;20.6378;
20120620;03;00;;;14.7284;;28.5243;;;;81.6111;;0.00762939;-9.99e+08;
20120620;06;00;;;13.3808;;28.73;;;;81.2732;;0;19.6393;
20120620;09;00;;;13.1025;;28.7679;;;;80.6369;;-0.00762939;-9.99e+08;
20120620;12;00;;;14.0206;;28.865;;;;79.3782;;-0.00762939;18.2207;
20120620;15;00;;;14.0206;;28.865;;;;79.3782;;0;18.2207;
20120620;18;00;;;12.802;;28.2458;;;;82.6051;;0.213623;18.289;
20120620;21;00;;;12.802;;28.2458;;;;82.6051;;0.213623;18.289;
20120621;00;00;;;14.5101;;28.0566;;;;84.4699;;0.396729;19.2243;
