Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;31.6242;;27.1991;;;;93.4984;;13.71;53.0294;
20120618;03;00;;;30.2211;;27.4259;;;;88.8364;;5.06592;-9.99e+08;
20120618;06;00;;;24.5286;;27.068;;;;92.4856;;4.19235;42.8684;
20120618;09;00;;;20.527;;26.9169;;;;92.6231;;7.38144;-9.99e+08;
20120618;12;00;;;20.566;;26.9714;;;;92.5279;;6.45065;32.6389;
20120618;15;00;;;21.7978;;27.3649;;;;90.5362;;1.62125;-9.99e+08;
20120618;18;00;;;22.7892;;27.8366;;;;88.0981;;2.48718;33.7523;
20120618;21;00;;;18.8438;;27.2495;;;;92.1916;;6.70624;-9.99e+08;
20120619;00;00;;;22.1013;;28.6767;;;;84.8908;;0.717163;32.7065;
20120619;03;00;;;19.8824;;28.0562;;;;89.5633;;1.49536;-9.99e+08;
20120619;06;00;;;19.5616;;28.2528;;;;87.8754;;5.53131;30.0854;
20120619;09;00;;;18.02;;28.9904;;;;84.0573;;0.389099;-9.99e+08;
20120619;12;00;;;19.7836;;29.6415;;;;81.2099;;0.312805;25.8833;
20120619;15;00;;;20.9763;;29.1588;;;;83.8748;;0.0534058;-9.99e+08;
20120619;18;00;;;20.4918;;28.8716;;;;84.9434;;0.213623;27.5456;
20120619;21;00;;;21.1119;;28.8296;;;;85.6154;;0.0534058;-9.99e+08;
20120620;00;00;;;19.7692;;28.9891;;;;84.3601;;0.0457764;27.7722;
20120620;03;00;;;19.4824;;29.3055;;;;82.7603;;0.0228882;-9.99e+08;
20120620;06;00;;;17.9676;;29.48;;;;81.8235;;0;25.9592;
20120620;09;00;;;18.0973;;29.3617;;;;82.3436;;0.0228882;-9.99e+08;
20120620;12;00;;;16.8157;;29.1463;;;;83.3924;;0.0915527;23.7299;
20120620;15;00;;;16.8157;;29.1463;;;;83.3924;;0.0686646;23.7299;
20120620;18;00;;;17.3866;;28.652;;;;86.5802;;0.0457764;24.7551;
20120620;21;00;;;17.3866;;28.652;;;;86.5802;;0.0457764;24.7551;
20120621;00;00;;;15.7568;;28.5879;;;;86.7644;;0.289917;22.875;
