Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;20.8982;;29.0116;;;;82.6646;;0.0457764;29.8609;
20120618;03;00;;;20.533;;29.3009;;;;81.4428;;0.1297;-9.99e+08;
20120618;06;00;;;20.3917;;28.5992;;;;84.5288;;0.389099;30.0255;
20120618;09;00;;;20.2651;;29.0732;;;;82.4059;;0.102997;-9.99e+08;
20120618;12;00;;;20.986;;29.1901;;;;82.0968;;0.0495911;29.0756;
20120618;15;00;;;21.0254;;29.1462;;;;81.9966;;0.0228882;-9.99e+08;
20120618;18;00;;;21.7827;;28.8053;;;;83.1856;;0.12207;29.01;
20120618;21;00;;;22.3019;;28.7182;;;;82.1011;;0.0228882;-9.99e+08;
20120619;00;00;;;22.3547;;28.708;;;;81.0506;;0.0152588;31.5694;
20120619;03;00;;;23.7831;;28.9937;;;;79.1276;;0.00762939;-9.99e+08;
20120619;06;00;;;23.1521;;28.2528;;;;83.4984;;0.312805;33.2349;
20120619;09;00;;;22.4148;;27.8654;;;;86.6953;;0.274658;-9.99e+08;
20120619;12;00;;;22.9716;;28.7665;;;;82.4124;;0.0915527;34.0105;
20120619;15;00;;;22.203;;28.7838;;;;84.0824;;0.137329;-9.99e+08;
20120619;18;00;;;21.7328;;28.4028;;;;86.3999;;0.816345;31.9538;
20120619;21;00;;;21.8758;;27.9546;;;;88.0841;;0.63324;-9.99e+08;
20120620;00;00;;;20.0796;;27.8016;;;;88.4246;;0.617981;30.43;
20120620;03;00;;;20.3972;;27.993;;;;87.8554;;0.801086;-9.99e+08;
20120620;06;00;;;19.6658;;28.105;;;;86.9587;;1.87683;29.7959;
20120620;09;00;;;20.3387;;28.2367;;;;86.2737;;0.396729;-9.99e+08;
20120620;12;00;;;19.3024;;28.0838;;;;87.9143;;1.01471;29.0304;
20120620;15;00;;;19.3024;;28.0838;;;;87.9143;;0.617981;29.0304;
20120620;18;00;;;18.6725;;27.0583;;;;90.1027;;10.025;26.3669;
20120620;21;00;;;18.6725;;27.0583;;;;90.1027;;10.025;26.3669;
20120621;00;00;;;19.9266;;27.7441;;;;87.4636;;1.06812;26.9072;
