Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;7.68194;;28.2616;;;;83.9184;;0.225067;15.0398;
20120618;03;00;;;8.10384;;28.3947;;;;83.4942;;0.0305176;-9.99e+08;
20120618;06;00;;;6.6053;;28.443;;;;82.8133;;0.0267029;11.3164;
20120618;09;00;;;7.14145;;28.3232;;;;82.8071;;0.0419617;-9.99e+08;
20120618;12;00;;;8.15442;;27.8151;;;;86.3735;;0.183105;11.3897;
20120618;15;00;;;8.12135;;27.8962;;;;85.6486;;0.171661;-9.99e+08;
20120618;18;00;;;7.45422;;27.8053;;;;85.9249;;0.0915527;11.4893;
20120618;21;00;;;5.94814;;27.812;;;;85.2988;;0.0915527;-9.99e+08;
20120619;00;00;;;4.36805;;27.8955;;;;84.696;;0.038147;10.5252;
20120619;03;00;;;4.74825;;27.9312;;;;84.5768;;0.213623;-9.99e+08;
20120619;06;00;;;3.79784;;27.6278;;;;86.0406;;0.434875;7.83003;
20120619;09;00;;;3.89823;;27.9591;;;;84.945;;0.0991821;-9.99e+08;
20120619;12;00;;;4.42823;;28.1728;;;;83.4345;;0;6.98242;
20120619;15;00;;;4.41968;;28.0963;;;;82.9239;;0.00762939;-9.99e+08;
20120619;18;00;;;2.34039;;27.8091;;;;82.8894;;0;7.87398;
20120619;21;00;;;1.41512;;27.5483;;;;83.7695;;0.00762939;-9.99e+08;
20120620;00;00;;;1.06063;;27.4266;;;;84.5842;;0.0915527;4.83525;
20120620;03;00;;;5.21967;;26.1493;;;;90.6387;;0.770569;-9.99e+08;
20120620;06;00;;;4.89338;;26.5113;;;;87.9966;;0.289917;11.0394;
20120620;09;00;;;3.67871;;26.6429;;;;87.5526;;0.419617;-9.99e+08;
20120620;12;00;;;5.30897;;26.9588;;;;86.1613;;0.572205;10.2966;
20120620;15;00;;;5.30897;;26.9588;;;;86.1613;;0.152588;10.2966;
20120620;18;00;;;3.57838;;25.777;;;;89.4864;;3.0365;9.7214;
20120620;21;00;;;3.57838;;25.777;;;;89.4864;;3.0365;9.7214;
20120621;00;00;;;6.4612;;25.6504;;;;90.4877;;5.20325;10.9167;
