Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;9.68637;;27.9179;;;;86.5003;;-4.19583e-20;12.8186;
20120618;03;00;;;8.45987;;28.7072;;;;81.6138;;0;-9.99e+08;
20120618;06;00;;;8.77327;;29.2242;;;;77.3798;;0;12.8921;
20120618;09;00;;;9.19373;;28.8857;;;;80.6241;;0;-9.99e+08;
20120618;12;00;;;10.2854;;28.2214;;;;85.6528;;1.26218e-26;13.5331;
20120618;15;00;;;7.58352;;27.8337;;;;87.163;;2.52435e-26;-9.99e+08;
20120618;18;00;;;8.05467;;27.4303;;;;88.5894;;0;13.458;
20120618;21;00;;;11.0121;;27.2807;;;;88.7098;;0;-9.99e+08;
20120619;00;00;;;9.63028;;27.1455;;;;88.3194;;0;14.8442;
20120619;03;00;;;7.39678;;27.4312;;;;85.9051;;0.0686646;-9.99e+08;
20120619;06;00;;;10.2698;;27.6278;;;;83.9258;;0;13.8614;
20120619;09;00;;;9.8724;;27.7404;;;;83.6935;;0;-9.99e+08;
20120619;12;00;;;9.20455;;27.7353;;;;84.371;;0;13.9535;
20120619;15;00;;;10.5086;;27.6588;;;;85.3374;;0;-9.99e+08;
20120619;18;00;;;8.27458;;27.4653;;;;86.1956;;0;14.0154;
20120619;21;00;;;8.78752;;27.3296;;;;87.2629;;0;-9.99e+08;
20120620;00;00;;;10.6143;;27.4891;;;;87.1098;;0;14.0768;
20120620;03;00;;;13.0169;;28.0243;;;;83.597;;0.00762939;-9.99e+08;
20120620;06;00;;;11.7462;;28.3238;;;;81.8186;;0;17.3669;
20120620;09;00;;;12.2258;;28.5179;;;;80.6089;;0;-9.99e+08;
20120620;12;00;;;11.6081;;28.4588;;;;81.5338;;0;16.1818;
20120620;15;00;;;11.6081;;28.4588;;;;81.5338;;0;16.1818;
20120620;18;00;;;13.1354;;28.1833;;;;82.7187;;0.0152588;17.2639;
20120620;21;00;;;13.1354;;28.1833;;;;82.7187;;0.0152588;17.2639;
20120621;00;00;;;11.9524;;27.2441;;;;87.0394;;0.442505;17.4663;
