Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;26.7448;;27.5429;;;;89.4486;;1.73187;36.737;
20120618;03;00;;;26.8899;;28.2072;;;;86.9565;;0.385284;-9.99e+08;
20120618;06;00;;;27.3922;;29.068;;;;81.9255;;0.118256;37.8641;
20120618;09;00;;;26.8501;;29.1044;;;;82.2903;;0.156403;-9.99e+08;
20120618;12;00;;;26.6193;;29.1901;;;;82.2152;;0.125885;36.4738;
20120618;15;00;;;26.639;;29.2087;;;;81.6498;;0.133514;-9.99e+08;
20120618;18;00;;;27.4225;;28.2741;;;;84.7198;;0.350952;38.6009;
20120618;21;00;;;28.7115;;27.812;;;;87.5799;;1.37329;-9.99e+08;
20120619;00;00;;;26.1862;;27.3642;;;;90.7174;;0.961304;40.8414;
20120619;03;00;;;28.218;;27.7437;;;;88.2336;;1.15204;-9.99e+08;
20120619;06;00;;;29.0357;;29.1903;;;;79.8274;;0.183105;39.701;
20120619;09;00;;;27.8757;;29.3341;;;;79.8455;;0.0915527;-9.99e+08;
20120619;12;00;;;25.1799;;28.8603;;;;83.5019;;0.274658;39.3736;
20120619;15;00;;;25.4381;;28.5651;;;;84.6747;;0.335693;-9.99e+08;
20120619;18;00;;;26.1442;;27.3716;;;;89.423;;1.8158;35.0349;
20120619;21;00;;;25.9866;;28.4858;;;;84.5944;;0.350952;-9.99e+08;
20120620;00;00;;;23.3161;;27.3954;;;;90.5107;;1.71661;36.9207;
20120620;03;00;;;24.6293;;27.8993;;;;87.5907;;1.31989;-9.99e+08;
20120620;06;00;;;24.0226;;28.355;;;;86.8515;;0.648499;36.8278;
20120620;09;00;;;22.1417;;28.3304;;;;87.169;;0.541687;-9.99e+08;
20120620;12;00;;;22.1064;;28.3963;;;;87.6803;;1.00708;31.9616;
20120620;15;00;;;22.1064;;28.3963;;;;87.6803;;0.465393;31.9616;
20120620;18;00;;;20.3798;;27.027;;;;92.4055;;4.30298;29.4462;
20120620;21;00;;;20.3798;;27.027;;;;92.4055;;4.30298;29.4462;
20120621;00;00;;;21.2655;;27.8379;;;;87.4708;;1.2207;30.7326;
