Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rain6;rh;sy2;rain3;g6h;
20120618;00;00;;;3.36346;;26.5741;;;;87.2886;;1.11008;11.6302;
20120618;03;00;;;6.05905;;30.6759;;;;73.7072;;0.0190735;-9.99e+08;
20120618;06;00;;;5.13676;;29.693;;;;80.478;;2.73514;16.3396;
20120618;09;00;;;3.51458;;28.4794;;;;85.1412;;4.98581;-9.99e+08;
20120618;12;00;;;2.5755;;26.8464;;;;87.9663;;0.102997;12.4965;
20120618;15;00;;;6.77648;;26.1774;;;;79.9047;;0.0190735;-9.99e+08;
20120618;18;00;;;8.22504;;25.4303;;;;80.5555;;0;15.8177;
20120618;21;00;;;7.89379;;25.3745;;;;80.9058;;0;-9.99e+08;
20120619;00;00;;;11.6028;;27.6767;;;;78.6273;;0;22.5081;
20120619;03;00;;;11.7969;;30.5874;;;;71.89;;0.0534058;-9.99e+08;
20120619;06;00;;;7.3194;;30.6278;;;;73.6128;;1.32751;25.6488;
20120619;09;00;;;8.31824;;29.5216;;;;75.3435;;0.747681;-9.99e+08;
20120619;12;00;;;10.1085;;27.704;;;;74.1913;;0.038147;19.8026;
20120619;15;00;;;9.49892;;26.8151;;;;76.0985;;0;-9.99e+08;
20120619;18;00;;;9.88013;;26.1528;;;;77.3389;;0;19.9594;
20120619;21;00;;;11.0212;;26.1108;;;;77.7227;;0;-9.99e+08;
20120620;00;00;;;11.5128;;27.8329;;;;79.2669;;0;24.1632;
20120620;03;00;;;10.6944;;30.743;;;;72.6099;;0.0762939;-9.99e+08;
20120620;06;00;;;9.52129;;31.6675;;;;70.8572;;0.915527;24.1519;
20120620;09;00;;;3.99934;;30.2679;;;;77.323;;1.02234;-9.99e+08;
20120620;12;00;;;4.57146;;27.7713;;;;80.1706;;1.0376;19.4433;
20120620;15;00;;;4.57146;;27.7713;;;;80.1706;;0.0152588;19.4433;
20120620;18;00;;;7.44616;;26.152;;;;79.6568;;0;17.3417;
20120620;21;00;;;7.44616;;26.152;;;;79.6568;;0;17.3417;
20120621;00;00;;;8.88145;;27.9629;;;;79.4659;;0;17.6903;
